,testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput,diff,size_p,isEmpty_p,peek_p,peek_obj_type_p,calledMethod_p,pushInput_p
8767,1604913473356:c4f78205-1eb1-4357-ada6-83cce4c46f5c,1604913473356:2b22c47c-d684-407e-a571-e2886ad511f8,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8768,1604913473356:c4f78205-1eb1-4357-ada6-83cce4c46f5c,1604913473356:2b22c47c-d684-407e-a571-e2886ad511f8,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8770,1604913473356:ba73c0a5-55dd-485b-9e8d-2191fcc9bf25,1604913473356:76f42ece-0218-46cf-be10-ef5b80f084d6,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8771,1604913473356:ba73c0a5-55dd-485b-9e8d-2191fcc9bf25,1604913473356:76f42ece-0218-46cf-be10-ef5b80f084d6,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8773,1604913473356:721a6e28-f8ce-43c2-9e4c-8734596d56b7,1604913473357:dfc22882-4261-4aae-a2df-89c6121c4190,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8774,1604913473356:721a6e28-f8ce-43c2-9e4c-8734596d56b7,1604913473357:dfc22882-4261-4aae-a2df-89c6121c4190,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8776,1604913473356:721a6e28-f8ce-43c2-9e4c-8734596d56b7,1604913473356:bd4b71f8-c395-436c-b39c-842ac422aafe,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
8777,1604913473356:721a6e28-f8ce-43c2-9e4c-8734596d56b7,1604913473356:bd4b71f8-c395-436c-b39c-842ac422aafe,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
8778,1604913473356:721a6e28-f8ce-43c2-9e4c-8734596d56b7,1604913473356:bd4b71f8-c395-436c-b39c-842ac422aafe,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8779,1604913473356:721a6e28-f8ce-43c2-9e4c-8734596d56b7,1604913473356:bd4b71f8-c395-436c-b39c-842ac422aafe,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8780,1604913473356:721a6e28-f8ce-43c2-9e4c-8734596d56b7,1604913473356:bd4b71f8-c395-436c-b39c-842ac422aafe,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8782,1604913473355:c569ed2e-1d37-4b6d-a471-d4ddc6fa598b,1604913473355:a7b56d64-2ab0-403f-8787-aa784db3e61a,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8783,1604913473355:c569ed2e-1d37-4b6d-a471-d4ddc6fa598b,1604913473355:a7b56d64-2ab0-403f-8787-aa784db3e61a,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8785,1604913473355:a7c7cda3-b3ed-4b6c-b5f6-b1fbee87b6d1,1604913473355:d8f87d80-21a3-4568-b82f-48f9c8a7edc2,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8786,1604913473355:a7c7cda3-b3ed-4b6c-b5f6-b1fbee87b6d1,1604913473355:d8f87d80-21a3-4568-b82f-48f9c8a7edc2,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8788,1604913473355:a7c7cda3-b3ed-4b6c-b5f6-b1fbee87b6d1,1604913473355:7114f870-be09-42f2-9b7e-89d20316058d,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
8789,1604913473355:a7c7cda3-b3ed-4b6c-b5f6-b1fbee87b6d1,1604913473355:7114f870-be09-42f2-9b7e-89d20316058d,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
8790,1604913473355:a7c7cda3-b3ed-4b6c-b5f6-b1fbee87b6d1,1604913473355:7114f870-be09-42f2-9b7e-89d20316058d,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8791,1604913473355:a7c7cda3-b3ed-4b6c-b5f6-b1fbee87b6d1,1604913473355:7114f870-be09-42f2-9b7e-89d20316058d,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8792,1604913473355:a7c7cda3-b3ed-4b6c-b5f6-b1fbee87b6d1,1604913473355:7114f870-be09-42f2-9b7e-89d20316058d,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8794,1604913473355:5a9aa5c8-0d6b-4447-b015-d4a5cfa897de,1604913473355:d224d046-aebc-4946-823a-c7e9667a3bfa,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8795,1604913473355:5a9aa5c8-0d6b-4447-b015-d4a5cfa897de,1604913473355:d224d046-aebc-4946-823a-c7e9667a3bfa,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8797,1604913473355:5a9aa5c8-0d6b-4447-b015-d4a5cfa897de,1604913473355:1fb91f7f-2f6f-48cb-8324-72e3cb40d41d,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8798,1604913473355:5a9aa5c8-0d6b-4447-b015-d4a5cfa897de,1604913473355:1fb91f7f-2f6f-48cb-8324-72e3cb40d41d,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8800,1604913473355:0a785c89-f3ca-4259-9839-97e5cb85ccf2,1604913473355:74679a3d-bea0-4249-9355-ba474733b3db,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8801,1604913473355:0a785c89-f3ca-4259-9839-97e5cb85ccf2,1604913473355:74679a3d-bea0-4249-9355-ba474733b3db,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8803,1604913473354:985c3aba-ec3f-4835-99c9-d47201d00b5b,1604913473354:3ef32003-fe07-4a36-b803-ff382c58665d,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8804,1604913473354:985c3aba-ec3f-4835-99c9-d47201d00b5b,1604913473354:3ef32003-fe07-4a36-b803-ff382c58665d,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8806,1604913473354:23fb1402-257c-409c-a2a5-cee8a513389a,1604913473354:e9f654fa-4808-4c6b-bdce-f0124b99b393,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
8807,1604913473354:23fb1402-257c-409c-a2a5-cee8a513389a,1604913473354:e9f654fa-4808-4c6b-bdce-f0124b99b393,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
8808,1604913473354:23fb1402-257c-409c-a2a5-cee8a513389a,1604913473354:e9f654fa-4808-4c6b-bdce-f0124b99b393,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8809,1604913473354:23fb1402-257c-409c-a2a5-cee8a513389a,1604913473354:e9f654fa-4808-4c6b-bdce-f0124b99b393,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8810,1604913473354:23fb1402-257c-409c-a2a5-cee8a513389a,1604913473354:e9f654fa-4808-4c6b-bdce-f0124b99b393,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8812,1604913473354:23fb1402-257c-409c-a2a5-cee8a513389a,1604913473354:42b4b95b-ed7c-4a40-8ec1-809c36530280,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8813,1604913473354:23fb1402-257c-409c-a2a5-cee8a513389a,1604913473354:42b4b95b-ed7c-4a40-8ec1-809c36530280,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8815,1604913473354:040e63c5-6aee-4a9a-a5b9-234a65d50a36,1604913473354:85718602-1bea-40e5-b331-8e255c587362,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8816,1604913473354:040e63c5-6aee-4a9a-a5b9-234a65d50a36,1604913473354:85718602-1bea-40e5-b331-8e255c587362,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8818,1604913473354:040e63c5-6aee-4a9a-a5b9-234a65d50a36,1604913473354:71ad80b8-a563-4cc3-bbcf-efd866865ac5,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8819,1604913473354:040e63c5-6aee-4a9a-a5b9-234a65d50a36,1604913473354:71ad80b8-a563-4cc3-bbcf-efd866865ac5,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8821,1604913473353:e7326a36-3ba3-4545-b3d1-df6bf3c46759,1604913473353:fe3927d3-ed58-4320-971e-49128c75e98f,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8823,1604913473353:e7326a36-3ba3-4545-b3d1-df6bf3c46759,1604913473353:e728c8f1-048b-4b48-a424-97c4636697ab,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8824,1604913473353:e7326a36-3ba3-4545-b3d1-df6bf3c46759,1604913473353:e728c8f1-048b-4b48-a424-97c4636697ab,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8827,1604913473353:94b24d31-24fc-4b51-863f-9ee3e98b3f23,1604913473353:dcdb3091-870e-4ba2-bae6-468fd85b9e77,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8828,1604913473353:94b24d31-24fc-4b51-863f-9ee3e98b3f23,1604913473353:dcdb3091-870e-4ba2-bae6-468fd85b9e77,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8830,1604913473353:2a5e3562-ba77-4c53-a769-737c44874066,1604913473353:477679ef-6ddb-49f7-822f-97956a3398a0,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8831,1604913473353:2a5e3562-ba77-4c53-a769-737c44874066,1604913473353:477679ef-6ddb-49f7-822f-97956a3398a0,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8833,1604913473353:2a5e3562-ba77-4c53-a769-737c44874066,1604913473353:3574a9e6-ce81-4b55-bdbd-cab8c4493882,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8835,1604913473353:20bb91e8-72c9-456e-9af5-eacfb3118a65,1604913473353:c8c32593-62f5-4940-af7f-8cf89596e435,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8836,1604913473353:20bb91e8-72c9-456e-9af5-eacfb3118a65,1604913473353:c8c32593-62f5-4940-af7f-8cf89596e435,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8838,1604913473352:fa8b084d-37a0-4283-9eb8-dec73c97e353,1604913473352:6710f9fe-cba2-45b1-a29d-9ea1c087710d,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8839,1604913473352:fa8b084d-37a0-4283-9eb8-dec73c97e353,1604913473352:6710f9fe-cba2-45b1-a29d-9ea1c087710d,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8841,1604913473352:b0b82e6c-b066-4f80-a1e6-c477a95d7863,1604913473352:74ddff26-1f72-4087-ba32-ca0f6b8cdb2c,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8842,1604913473352:b0b82e6c-b066-4f80-a1e6-c477a95d7863,1604913473352:74ddff26-1f72-4087-ba32-ca0f6b8cdb2c,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8844,1604913473352:9aa829d0-9ebe-420e-b110-96cd8ced423e,1604913473352:dadaed80-00a9-4f8d-9e0e-13a6d3627bfe,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8845,1604913473352:9aa829d0-9ebe-420e-b110-96cd8ced423e,1604913473352:dadaed80-00a9-4f8d-9e0e-13a6d3627bfe,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8847,1604913473352:4c8c5f58-53df-44f9-bb87-6afafa56e9be,1604913473353:b21dcbc7-7421-40a3-b138-b8d158b92b66,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8849,1604913473352:4c8c5f58-53df-44f9-bb87-6afafa56e9be,1604913473353:755c17fe-8c7a-468a-ae78-97200e3800dd,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8850,1604913473352:4c8c5f58-53df-44f9-bb87-6afafa56e9be,1604913473353:755c17fe-8c7a-468a-ae78-97200e3800dd,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8852,1604913473352:250edf1d-f246-48bf-ab16-ffeed3ecaa27,1604913473352:5f5df2e4-4c70-44d2-89b6-8ddc0ab91e28,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8853,1604913473352:250edf1d-f246-48bf-ab16-ffeed3ecaa27,1604913473352:5f5df2e4-4c70-44d2-89b6-8ddc0ab91e28,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8855,1604913473351:ea96460d-472b-4f53-b81a-4ea5b79145da,1604913473351:37c9f641-02e4-42ad-a42a-deea1f9911c8,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8856,1604913473351:ea96460d-472b-4f53-b81a-4ea5b79145da,1604913473351:37c9f641-02e4-42ad-a42a-deea1f9911c8,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8858,1604913473351:e6825302-2209-4042-8daf-1b69332fe0f2,1604913473352:76c6c7e1-c430-4d0f-8ecd-507891227c2e,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8859,1604913473351:e6825302-2209-4042-8daf-1b69332fe0f2,1604913473352:76c6c7e1-c430-4d0f-8ecd-507891227c2e,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8861,1604913473351:e3d29430-3935-488a-96b7-197047e47ba2,1604913473351:dc3f96f2-4984-466d-9de2-7dbd7580c574,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8862,1604913473351:e3d29430-3935-488a-96b7-197047e47ba2,1604913473351:dc3f96f2-4984-466d-9de2-7dbd7580c574,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8864,1604913473351:e3d29430-3935-488a-96b7-197047e47ba2,1604913473351:26f42887-2e87-499e-b38c-bfdc5c49f586,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
8865,1604913473351:e3d29430-3935-488a-96b7-197047e47ba2,1604913473351:26f42887-2e87-499e-b38c-bfdc5c49f586,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
8866,1604913473351:e3d29430-3935-488a-96b7-197047e47ba2,1604913473351:26f42887-2e87-499e-b38c-bfdc5c49f586,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8867,1604913473351:e3d29430-3935-488a-96b7-197047e47ba2,1604913473351:26f42887-2e87-499e-b38c-bfdc5c49f586,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8868,1604913473351:e3d29430-3935-488a-96b7-197047e47ba2,1604913473351:26f42887-2e87-499e-b38c-bfdc5c49f586,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8870,1604913473351:3662d923-5e31-49bb-a254-665196b43e6a,1604913473351:dfd4fb73-7dd5-47ee-87a0-885fcf074886,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8871,1604913473351:3662d923-5e31-49bb-a254-665196b43e6a,1604913473351:dfd4fb73-7dd5-47ee-87a0-885fcf074886,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8873,1604913473350:cb22a850-29dc-40e2-b42c-de1255c9948a,1604913473350:c344d3a8-4542-4699-ab92-ebda44416a0c,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8874,1604913473350:cb22a850-29dc-40e2-b42c-de1255c9948a,1604913473350:c344d3a8-4542-4699-ab92-ebda44416a0c,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8876,1604913473350:ac1c2edd-1ba8-46fb-8964-2a29f29bad0e,1604913473350:cced96a7-7f3d-4739-8ab9-e71d365129b2,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8877,1604913473350:ac1c2edd-1ba8-46fb-8964-2a29f29bad0e,1604913473350:cced96a7-7f3d-4739-8ab9-e71d365129b2,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8879,1604913473350:ac1c2edd-1ba8-46fb-8964-2a29f29bad0e,1604913473350:9582057f-e109-47d2-81a0-121769754858,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
8880,1604913473350:ac1c2edd-1ba8-46fb-8964-2a29f29bad0e,1604913473350:9582057f-e109-47d2-81a0-121769754858,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
8881,1604913473350:ac1c2edd-1ba8-46fb-8964-2a29f29bad0e,1604913473350:9582057f-e109-47d2-81a0-121769754858,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8882,1604913473350:ac1c2edd-1ba8-46fb-8964-2a29f29bad0e,1604913473350:9582057f-e109-47d2-81a0-121769754858,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8883,1604913473350:ac1c2edd-1ba8-46fb-8964-2a29f29bad0e,1604913473350:9582057f-e109-47d2-81a0-121769754858,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8885,1604913473350:a15acd09-7192-476d-a085-5e9d6590d4e6,1604913473350:c990745f-2be3-478c-b2fb-77db5b17f676,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8886,1604913473350:a15acd09-7192-476d-a085-5e9d6590d4e6,1604913473350:c990745f-2be3-478c-b2fb-77db5b17f676,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8888,1604913473350:a15acd09-7192-476d-a085-5e9d6590d4e6,1604913473350:32881a42-9e5a-4f8b-9f83-e0392d627932,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8889,1604913473350:a15acd09-7192-476d-a085-5e9d6590d4e6,1604913473350:32881a42-9e5a-4f8b-9f83-e0392d627932,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8891,1604913473350:34b636b1-676d-4231-9ae5-109bacbcc96f,1604913473350:25ecd2d5-eaf1-4ea4-86a2-ab082e4a18a7,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8892,1604913473350:34b636b1-676d-4231-9ae5-109bacbcc96f,1604913473350:25ecd2d5-eaf1-4ea4-86a2-ab082e4a18a7,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8894,1604913473349:d359c444-53c3-4bcb-9271-f30df55c47fc,1604913473349:fab000a6-9eb2-487e-9f53-41bd8be23f21,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8895,1604913473349:d359c444-53c3-4bcb-9271-f30df55c47fc,1604913473349:fab000a6-9eb2-487e-9f53-41bd8be23f21,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8897,1604913473349:d359c444-53c3-4bcb-9271-f30df55c47fc,1604913473349:614b311f-09a4-455f-85e3-5f23400e1bc5,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8899,1604913473349:c7699059-d699-488b-90c4-e1166fc4ca98,1604913473349:f54a121a-b5ed-44e7-91fe-d7b0923dd059,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8900,1604913473349:c7699059-d699-488b-90c4-e1166fc4ca98,1604913473349:f54a121a-b5ed-44e7-91fe-d7b0923dd059,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8902,1604913473349:c7699059-d699-488b-90c4-e1166fc4ca98,1604913473349:9d547489-eae2-4806-b72a-da6e9098574a,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
8903,1604913473349:c7699059-d699-488b-90c4-e1166fc4ca98,1604913473349:9d547489-eae2-4806-b72a-da6e9098574a,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
8904,1604913473349:c7699059-d699-488b-90c4-e1166fc4ca98,1604913473349:9d547489-eae2-4806-b72a-da6e9098574a,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8905,1604913473349:c7699059-d699-488b-90c4-e1166fc4ca98,1604913473349:9d547489-eae2-4806-b72a-da6e9098574a,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8906,1604913473349:c7699059-d699-488b-90c4-e1166fc4ca98,1604913473349:9d547489-eae2-4806-b72a-da6e9098574a,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
8908,1604913473349:8669c41e-fc3d-45d4-8d98-3d193f89155b,1604913473349:e24f7e18-5d70-4c33-a7e6-058b899d2571,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8909,1604913473349:8669c41e-fc3d-45d4-8d98-3d193f89155b,1604913473349:e24f7e18-5d70-4c33-a7e6-058b899d2571,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8911,1604913473344:d6b4956b-95b9-4c40-9bb5-db86dd0ab5df,1604913473344:a10fd2cd-95f7-494a-a708-89918442da44,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8912,1604913473344:d6b4956b-95b9-4c40-9bb5-db86dd0ab5df,1604913473344:a10fd2cd-95f7-494a-a708-89918442da44,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8914,1604913473343:5b847e6d-9ed7-4776-a996-3e43bb091167,1604913473343:e3538428-7e54-4c5e-b2c6-5b98dda91f41,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
8915,1604913473343:5b847e6d-9ed7-4776-a996-3e43bb091167,1604913473343:e3538428-7e54-4c5e-b2c6-5b98dda91f41,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
8916,1604913473343:5b847e6d-9ed7-4776-a996-3e43bb091167,1604913473343:e3538428-7e54-4c5e-b2c6-5b98dda91f41,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8918,1604913473341:592282c7-46ca-42dc-894a-d3148e68592f,1604913473341:dbcba749-cb6b-4c9a-aa80-af1aa37f62fe,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8919,1604913473341:592282c7-46ca-42dc-894a-d3148e68592f,1604913473341:dbcba749-cb6b-4c9a-aa80-af1aa37f62fe,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8921,1604913473341:502f6fbd-1c6d-422c-a0a4-6ee71d999ce8,1604913473341:216d4c20-beee-48e2-824d-0f9a85913507,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8922,1604913473341:502f6fbd-1c6d-422c-a0a4-6ee71d999ce8,1604913473341:216d4c20-beee-48e2-824d-0f9a85913507,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8924,1604913473341:3e859192-7bc3-4ed8-83e9-90eb15422368,1604913473341:02c9d81f-6e89-4ff3-9502-3d43c6646e42,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8925,1604913473341:3e859192-7bc3-4ed8-83e9-90eb15422368,1604913473341:02c9d81f-6e89-4ff3-9502-3d43c6646e42,0,True,EmptyObject,EmptyObject,pop,none,No,0,True,EmptyObject,EmptyObject,push,class java.lang.String
8927,1604913473341:0e5f8764-a888-45e1-91c2-223dae20ae17,1604913473341:fef7e75d-17a9-4eb4-8b5c-0462267fcd62,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8928,1604913473341:0e5f8764-a888-45e1-91c2-223dae20ae17,1604913473341:fef7e75d-17a9-4eb4-8b5c-0462267fcd62,0,True,EmptyObject,EmptyObject,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,push,class java.lang.String
