,testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput,diff,size_p,isEmpty_p,peek_p,peek_obj_type_p,calledMethod_p,pushInput_p
4308,1604913687536:a6520502-fc77-425f-a54d-6a842f751526,1604913687536:82a9423e-232a-4149-9c8f-8d76cc6f33f1,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
4309,1604913687536:a6520502-fc77-425f-a54d-6a842f751526,1604913687536:82a9423e-232a-4149-9c8f-8d76cc6f33f1,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4310,1604913687536:a6520502-fc77-425f-a54d-6a842f751526,1604913687536:82a9423e-232a-4149-9c8f-8d76cc6f33f1,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4312,1604913687536:7e837585-78f7-439a-9106-6a031cace577,1604913687536:9e114407-830d-4cdd-b437-eb80af626dd0,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4313,1604913687536:7e837585-78f7-439a-9106-6a031cace577,1604913687536:9e114407-830d-4cdd-b437-eb80af626dd0,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4315,1604913687536:094b8479-b65a-4c21-b0dc-e8e7c51b7f3d,1604913687536:d177c6e1-da79-43e1-b495-9a327e736e27,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4316,1604913687536:094b8479-b65a-4c21-b0dc-e8e7c51b7f3d,1604913687536:d177c6e1-da79-43e1-b495-9a327e736e27,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4318,1604913687535:48c582e9-a38b-490a-b44b-92f15c96feed,1604913687535:d507d3c9-2760-447a-8089-73f94d624e80,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
4319,1604913687535:48c582e9-a38b-490a-b44b-92f15c96feed,1604913687535:d507d3c9-2760-447a-8089-73f94d624e80,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
4320,1604913687535:48c582e9-a38b-490a-b44b-92f15c96feed,1604913687535:d507d3c9-2760-447a-8089-73f94d624e80,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
4321,1604913687535:48c582e9-a38b-490a-b44b-92f15c96feed,1604913687535:d507d3c9-2760-447a-8089-73f94d624e80,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4322,1604913687535:48c582e9-a38b-490a-b44b-92f15c96feed,1604913687535:d507d3c9-2760-447a-8089-73f94d624e80,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4324,1604913687535:48c582e9-a38b-490a-b44b-92f15c96feed,1604913687535:093733ce-2642-47d1-9858-0eb6bacf991e,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4325,1604913687535:48c582e9-a38b-490a-b44b-92f15c96feed,1604913687535:093733ce-2642-47d1-9858-0eb6bacf991e,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4327,1604913687534:dfc4719a-dcec-4be6-b2a0-98c9304b5978,1604913687534:c581d8d8-44d0-45c3-9d66-5595ad28d8d0,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4328,1604913687534:dfc4719a-dcec-4be6-b2a0-98c9304b5978,1604913687534:c581d8d8-44d0-45c3-9d66-5595ad28d8d0,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4329,1604913687534:dfc4719a-dcec-4be6-b2a0-98c9304b5978,1604913687534:c581d8d8-44d0-45c3-9d66-5595ad28d8d0,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4330,1604913687534:dfc4719a-dcec-4be6-b2a0-98c9304b5978,1604913687534:c581d8d8-44d0-45c3-9d66-5595ad28d8d0,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4332,1604913687534:c56022c8-46f3-4ab8-8765-ce2a7b9c20bf,1604913687534:a66d6a65-41df-4e73-92af-03cdcabeebb5,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4334,1604913687534:c56022c8-46f3-4ab8-8765-ce2a7b9c20bf,1604913687534:09802667-73d4-42f7-9055-102115924927,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4335,1604913687534:c56022c8-46f3-4ab8-8765-ce2a7b9c20bf,1604913687534:09802667-73d4-42f7-9055-102115924927,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4337,1604913687534:9b99fdf5-95ed-40f1-8bca-4ed3ee269187,1604913687534:0f108f96-9b4e-45c3-81ba-ed4ce9524954,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4338,1604913687534:9b99fdf5-95ed-40f1-8bca-4ed3ee269187,1604913687534:0f108f96-9b4e-45c3-81ba-ed4ce9524954,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4340,1604913687534:54213fa4-ee31-4ac3-bbed-0be9adde5777,1604913687534:b13c5044-02f8-4b7b-830d-fe745a3d04e2,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4341,1604913687534:54213fa4-ee31-4ac3-bbed-0be9adde5777,1604913687534:b13c5044-02f8-4b7b-830d-fe745a3d04e2,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4343,1604913687531:727e4aa7-1e89-4f08-b704-cb881446a9d8,1604913687531:171789bd-d5bf-43a5-93ce-704eedc0f236,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4344,1604913687531:727e4aa7-1e89-4f08-b704-cb881446a9d8,1604913687531:171789bd-d5bf-43a5-93ce-704eedc0f236,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4346,1604913687531:689d46cb-c793-4959-9bb7-bb7f3ff9c460,1604913687531:fc4b7915-e919-418c-94cd-15941b87b0ed,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4347,1604913687531:689d46cb-c793-4959-9bb7-bb7f3ff9c460,1604913687531:fc4b7915-e919-418c-94cd-15941b87b0ed,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4349,1604913687531:689d46cb-c793-4959-9bb7-bb7f3ff9c460,1604913687531:be0fd16d-4689-4ca1-8964-c9931d291a5a,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4352,1604913687531:0bac3c38-4aa9-4087-abf3-4d0d32522dcc,1604913687531:e62675ea-ab02-4893-94eb-55963c042304,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
4353,1604913687531:0bac3c38-4aa9-4087-abf3-4d0d32522dcc,1604913687531:e62675ea-ab02-4893-94eb-55963c042304,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
4354,1604913687531:0bac3c38-4aa9-4087-abf3-4d0d32522dcc,1604913687531:e62675ea-ab02-4893-94eb-55963c042304,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
4355,1604913687531:0bac3c38-4aa9-4087-abf3-4d0d32522dcc,1604913687531:e62675ea-ab02-4893-94eb-55963c042304,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4356,1604913687531:0bac3c38-4aa9-4087-abf3-4d0d32522dcc,1604913687531:e62675ea-ab02-4893-94eb-55963c042304,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4358,1604913687531:0bac3c38-4aa9-4087-abf3-4d0d32522dcc,1604913687531:9715f073-637a-4144-9067-0f6d7e37072a,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4359,1604913687531:0bac3c38-4aa9-4087-abf3-4d0d32522dcc,1604913687531:9715f073-637a-4144-9067-0f6d7e37072a,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4361,1604913687530:41fa58e2-994f-449f-984d-9e332fed0fd7,1604913687530:d6cd1487-64a6-4087-9b8e-ca4e10ee64cc,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4362,1604913687530:41fa58e2-994f-449f-984d-9e332fed0fd7,1604913687530:d6cd1487-64a6-4087-9b8e-ca4e10ee64cc,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4364,1604913687530:38d59dfa-84c4-4475-abc7-1db9cd8cc842,1604913687530:ce8a54b5-7fd5-42eb-adb8-ac5d73471c8e,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4365,1604913687530:38d59dfa-84c4-4475-abc7-1db9cd8cc842,1604913687530:ce8a54b5-7fd5-42eb-adb8-ac5d73471c8e,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4367,1604913687530:38d59dfa-84c4-4475-abc7-1db9cd8cc842,1604913687530:af5aa155-bf70-4f85-9810-6278880cb2a2,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
4368,1604913687530:38d59dfa-84c4-4475-abc7-1db9cd8cc842,1604913687530:af5aa155-bf70-4f85-9810-6278880cb2a2,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
4369,1604913687530:38d59dfa-84c4-4475-abc7-1db9cd8cc842,1604913687530:af5aa155-bf70-4f85-9810-6278880cb2a2,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
4370,1604913687530:38d59dfa-84c4-4475-abc7-1db9cd8cc842,1604913687530:af5aa155-bf70-4f85-9810-6278880cb2a2,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4371,1604913687530:38d59dfa-84c4-4475-abc7-1db9cd8cc842,1604913687530:af5aa155-bf70-4f85-9810-6278880cb2a2,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4373,1604913687530:079545d1-47ff-4350-ba6e-6befb1f80b95,1604913687530:6a7c8818-bd39-44fd-a702-68bf4f8dfd74,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4374,1604913687530:079545d1-47ff-4350-ba6e-6befb1f80b95,1604913687530:6a7c8818-bd39-44fd-a702-68bf4f8dfd74,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4376,1604913687530:01b67a6e-319f-4fa0-bc54-d0a302e6bd8a,1604913687530:05c07879-ba51-43b7-afec-a899b41f97a8,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4377,1604913687530:01b67a6e-319f-4fa0-bc54-d0a302e6bd8a,1604913687530:05c07879-ba51-43b7-afec-a899b41f97a8,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4379,1604913687529:ee0d3392-9987-4d52-8b86-7d47d5b48430,1604913687529:48e0fe3f-bfca-4457-b70a-609cf2f526e8,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4380,1604913687529:ee0d3392-9987-4d52-8b86-7d47d5b48430,1604913687529:48e0fe3f-bfca-4457-b70a-609cf2f526e8,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4382,1604913687529:af6d8b6f-f961-4789-99ef-9e56af11bf66,1604913687529:d758a6a8-7317-4727-b938-41e94bab3b24,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4383,1604913687529:af6d8b6f-f961-4789-99ef-9e56af11bf66,1604913687529:d758a6a8-7317-4727-b938-41e94bab3b24,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4385,1604913687529:71614962-2315-4ee7-9213-68f42e4cc769,1604913687529:e1527a4a-1791-410f-aa83-ed7767bd53aa,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
4386,1604913687529:71614962-2315-4ee7-9213-68f42e4cc769,1604913687529:e1527a4a-1791-410f-aa83-ed7767bd53aa,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
4387,1604913687529:71614962-2315-4ee7-9213-68f42e4cc769,1604913687529:e1527a4a-1791-410f-aa83-ed7767bd53aa,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
4388,1604913687529:71614962-2315-4ee7-9213-68f42e4cc769,1604913687529:e1527a4a-1791-410f-aa83-ed7767bd53aa,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4389,1604913687529:71614962-2315-4ee7-9213-68f42e4cc769,1604913687529:e1527a4a-1791-410f-aa83-ed7767bd53aa,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4391,1604913687529:71614962-2315-4ee7-9213-68f42e4cc769,1604913687529:6ed5f0c8-6697-478d-acde-4b8bff7d9403,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4392,1604913687529:71614962-2315-4ee7-9213-68f42e4cc769,1604913687529:6ed5f0c8-6697-478d-acde-4b8bff7d9403,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4394,1604913687529:46e48db7-03c6-4845-8a04-96eee6def935,1604913687529:fa2b6cb1-01e8-41ee-8d15-4b9a0c323381,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4395,1604913687529:46e48db7-03c6-4845-8a04-96eee6def935,1604913687529:fa2b6cb1-01e8-41ee-8d15-4b9a0c323381,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4397,1604913687528:fb0e83c8-4a3f-4317-92cc-778064cb1dbf,1604913687528:940e2a83-63f2-4f5c-ab69-a878929d0f1b,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
4398,1604913687528:fb0e83c8-4a3f-4317-92cc-778064cb1dbf,1604913687528:940e2a83-63f2-4f5c-ab69-a878929d0f1b,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
4399,1604913687528:fb0e83c8-4a3f-4317-92cc-778064cb1dbf,1604913687528:940e2a83-63f2-4f5c-ab69-a878929d0f1b,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
4400,1604913687528:fb0e83c8-4a3f-4317-92cc-778064cb1dbf,1604913687528:940e2a83-63f2-4f5c-ab69-a878929d0f1b,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4401,1604913687528:fb0e83c8-4a3f-4317-92cc-778064cb1dbf,1604913687528:940e2a83-63f2-4f5c-ab69-a878929d0f1b,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4403,1604913687528:fb0e83c8-4a3f-4317-92cc-778064cb1dbf,1604913687528:43489ebd-f5f3-4c67-8c8a-cbf7879ed98e,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4404,1604913687528:fb0e83c8-4a3f-4317-92cc-778064cb1dbf,1604913687528:43489ebd-f5f3-4c67-8c8a-cbf7879ed98e,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4406,1604913687528:c3b732ec-a3a1-415a-91f0-8181156c3340,1604913687528:7d0d38d7-da5f-4d43-b7d8-f412eb562ffb,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4407,1604913687528:c3b732ec-a3a1-415a-91f0-8181156c3340,1604913687528:7d0d38d7-da5f-4d43-b7d8-f412eb562ffb,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4409,1604913687528:846b8876-f6f5-47fc-983c-63d8f9d8fc91,1604913687528:bf17a740-b362-4f21-85c5-829bd43e4531,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4410,1604913687528:846b8876-f6f5-47fc-983c-63d8f9d8fc91,1604913687528:bf17a740-b362-4f21-85c5-829bd43e4531,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4412,1604913687528:49d3d55f-e5b7-4731-9a7b-d94ab4e36dfa,1604913687528:7007f99c-df09-4ccd-8166-0092ca85d715,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4415,1604913687528:49d3d55f-e5b7-4731-9a7b-d94ab4e36dfa,1604913687528:16b663b5-759e-49e2-bdad-8ddb5bc96b50,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4416,1604913687528:49d3d55f-e5b7-4731-9a7b-d94ab4e36dfa,1604913687528:16b663b5-759e-49e2-bdad-8ddb5bc96b50,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4418,1604913687527:dec16030-b7eb-4b49-a860-3a84deceaa03,1604913687527:58ab2358-cc61-4b9e-b154-f931e88aaf12,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4419,1604913687527:dec16030-b7eb-4b49-a860-3a84deceaa03,1604913687527:58ab2358-cc61-4b9e-b154-f931e88aaf12,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4421,1604913687527:9ba2e9e0-5bf2-4b5e-a819-7025e4020d67,1604913687527:030f7afd-1392-4ffa-84cd-fa078666901d,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4422,1604913687527:9ba2e9e0-5bf2-4b5e-a819-7025e4020d67,1604913687527:030f7afd-1392-4ffa-84cd-fa078666901d,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4424,1604913687527:75ec39bb-dcd7-4173-be49-3fd282be2547,1604913687527:b8b7171c-7bb0-4520-8917-dfc8b1f9c3bb,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4425,1604913687527:75ec39bb-dcd7-4173-be49-3fd282be2547,1604913687527:b8b7171c-7bb0-4520-8917-dfc8b1f9c3bb,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4427,1604913687527:75ec39bb-dcd7-4173-be49-3fd282be2547,1604913687527:3cf6480b-0be2-425e-8065-4bfe421df656,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4429,1604913687527:212520ac-a8bf-4ee6-ae56-68b26b30c2e4,1604913687527:b78c800c-2aaa-4617-a312-a4f4d6b177a2,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4431,1604913687527:212520ac-a8bf-4ee6-ae56-68b26b30c2e4,1604913687527:1544c1b0-bcde-461c-b7b3-6b1820cb0389,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4432,1604913687527:212520ac-a8bf-4ee6-ae56-68b26b30c2e4,1604913687527:1544c1b0-bcde-461c-b7b3-6b1820cb0389,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4435,1604913687526:c9180bd5-b541-4abc-b78e-3f2af4ed5480,1604913687526:d944a651-2837-4b94-be78-7fe59871b9dc,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4437,1604913687526:c9180bd5-b541-4abc-b78e-3f2af4ed5480,1604913687526:4662e3ae-ecbc-4d1e-b800-84bc646c4fa1,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4438,1604913687526:c9180bd5-b541-4abc-b78e-3f2af4ed5480,1604913687526:4662e3ae-ecbc-4d1e-b800-84bc646c4fa1,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4440,1604913687526:c29f8669-d58e-477f-bbe3-7c0760f98f00,1604913687526:8ab8b64a-6dc2-4d91-b9af-3369484c9797,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4441,1604913687526:c29f8669-d58e-477f-bbe3-7c0760f98f00,1604913687526:8ab8b64a-6dc2-4d91-b9af-3369484c9797,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4443,1604913687526:0f6694a4-0b24-4abd-8e76-ed6090389d45,1604913687526:b4059fca-b575-4626-914e-402c9e2f84ce,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
4444,1604913687526:0f6694a4-0b24-4abd-8e76-ed6090389d45,1604913687526:b4059fca-b575-4626-914e-402c9e2f84ce,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
4445,1604913687526:0f6694a4-0b24-4abd-8e76-ed6090389d45,1604913687526:b4059fca-b575-4626-914e-402c9e2f84ce,1,False,class java.lang.Object,class java.lang.Class,pop,none,Yes,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
4447,1604913687525:7a5e41a8-679b-45a9-ada8-e7c337962b83,1604913687525:f01d5b0a-f8fd-475e-ad67-0963539d623f,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4448,1604913687525:7a5e41a8-679b-45a9-ada8-e7c337962b83,1604913687525:f01d5b0a-f8fd-475e-ad67-0963539d623f,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4450,1604913687525:7a5e41a8-679b-45a9-ada8-e7c337962b83,1604913687525:2f7eeda7-3e0f-413c-971a-79de3e581eb8,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4451,1604913687525:7a5e41a8-679b-45a9-ada8-e7c337962b83,1604913687525:2f7eeda7-3e0f-413c-971a-79de3e581eb8,2,False,1,class java.lang.Long,push,class java.lang.Long,No,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4452,1604913687525:7a5e41a8-679b-45a9-ada8-e7c337962b83,1604913687525:2f7eeda7-3e0f-413c-971a-79de3e581eb8,0,True,EmptyObject,EmptyObject,clear,none,No,2,False,1,class java.lang.Long,push,class java.lang.Long
4453,1604913687525:7a5e41a8-679b-45a9-ada8-e7c337962b83,1604913687525:2f7eeda7-3e0f-413c-971a-79de3e581eb8,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
4455,1604913687525:135d6c3c-4c8b-4b21-927d-9f8c2512e222,1604913687525:b48377ff-f39c-4f42-a5ef-3800038f4911,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4456,1604913687525:135d6c3c-4c8b-4b21-927d-9f8c2512e222,1604913687525:b48377ff-f39c-4f42-a5ef-3800038f4911,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4458,1604913687525:135d6c3c-4c8b-4b21-927d-9f8c2512e222,1604913687525:7367365e-e605-4264-b49e-5ebbc404816f,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4460,1604913687524:cafea748-610d-4b39-ba5d-13f0ddddcb94,1604913687524:de417864-8d26-4f0a-8f44-4d04c1a74544,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4461,1604913687524:cafea748-610d-4b39-ba5d-13f0ddddcb94,1604913687524:de417864-8d26-4f0a-8f44-4d04c1a74544,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4463,1604913687524:c404a7d6-7f4d-4659-bd0d-25942fe209b1,1604913687524:71b39b90-604f-41c6-9564-19118bca7d22,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
4464,1604913687524:c404a7d6-7f4d-4659-bd0d-25942fe209b1,1604913687524:71b39b90-604f-41c6-9564-19118bca7d22,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
4465,1604913687524:c404a7d6-7f4d-4659-bd0d-25942fe209b1,1604913687524:71b39b90-604f-41c6-9564-19118bca7d22,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
4468,1604913687524:c404a7d6-7f4d-4659-bd0d-25942fe209b1,1604913687524:17152d6c-30b5-4f8d-a0df-0bab9a03c6f7,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4469,1604913687524:c404a7d6-7f4d-4659-bd0d-25942fe209b1,1604913687524:17152d6c-30b5-4f8d-a0df-0bab9a03c6f7,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
4471,1604913687524:c404a7d6-7f4d-4659-bd0d-25942fe209b1,1604913687524:03529d60-aa6e-404f-98fa-cae5ad03f8ec,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
4473,1604913687524:163699e6-136a-45f7-9f86-5cea68a283e0,1604913687524:eaa0d2c2-324c-4c11-887a-16b24fd2d733,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
