,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
2024,1607938157653:a1ecf0ef-5ddc-4f66-ac9f-8b774e66e5e3,1607938157653:834a5029-2d17-4ea0-b9e8-819394b2a819,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2033,1607938157652:9c391021-fde5-461a-8a10-8ba19c946793,1607938157652:64d67df1-bdcc-461c-9d3e-ae9e5b7c8bb7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2039,1607938157652:0a0394d7-2298-4d69-b322-cb7cc314cd4b,1607938157652:b5537d18-6e42-4364-b28d-9a836b0bcd19,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2043,1607938157651:dc2d2f9d-7071-4a88-8d3c-f9b43dde4ff8,1607938157651:3493c6be-f0c4-4c61-93aa-e1d06641342c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2065,1607938157648:c3a82978-e428-4bd7-9e43-181535742386,1607938157648:e0a12a4a-d28e-46bc-b95f-7b8b8841d0da,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2068,1607938157648:6360544b-39f0-4cdd-9fcb-d8cab6b59545,1607938157648:76bb368c-1159-42e8-8318-f141ce6b164d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2072,1607938157648:254231da-8a0a-4fa3-a4ca-15629cec12a3,1607938157648:3beac741-407c-4d2d-9a1c-2cc59f95f788,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2074,1607938157648:05b36296-e26b-4ccd-a9f6-c4b25be793f5,1607938157648:71322deb-b149-4e22-b67a-4c321c544a94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2077,1607938157647:648ba3dc-280c-4f3b-a005-0abe166cc03a,1607938157647:0b12154c-cfa8-45ff-a30b-88fd25537b68,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2084,1607938157646:997ecdf2-e1cb-4a46-a482-b98f79436871,1607938157646:7e2f2411-02b7-48e3-bdc0-4dfa05a43fcb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2097,1607938157644:b3044fa8-3ea0-43d4-b8d7-20089d8706e9,1607938157644:60581ea7-ce8e-44bf-80e3-019b28d2b809,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2102,1607938157644:8582b620-e6dd-4fae-a07c-4a981d21b877,1607938157644:748f4572-6e99-4420-b320-fa66d17f4168,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2108,1607938157643:2b6a9289-249d-42af-8371-c2176ddb0707,1607938157643:8afd0b87-e4cf-4809-a83d-5268c2e52d64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2112,1607938157642:80e2f20b-011a-49bc-adcc-8cab75167fd9,1607938157642:fddd1b07-4b23-426c-8a3f-a5cdf4248962,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2128,1607938157639:7330cb8b-0e32-4e10-8b60-b935f398efcc,1607938157639:2fc807fe-8975-4586-8b4e-013a822e5dde,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2133,1607938157638:c1b34f92-c5f9-4483-b127-0d704caff5b0,1607938157638:e08a09e3-c101-4357-ace9-a20bd802e0fc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2135,1607938157638:a8b73af7-0133-462a-ad0b-098a825d50ef,1607938157638:5795b7ed-c5b4-4a62-83b9-b414a3bc3055,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2140,1607938157637:435e2791-0146-4ee9-b46c-8cae5ac607fd,1607938157637:39e5e50b-3100-413c-80c8-515005108661,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2143,1607938157637:25397238-39bc-40c5-aca9-b46d2d1cac57,1607938157637:2df3b9d2-476f-44ca-ae79-dbbe3b6be9d2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2145,1607938157636:ed41579a-bdaa-43f3-9c63-194af310ec9b,1607938157636:36c8aeae-ab57-44ee-ad7d-da5118fcf86b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2147,1607938157636:4a7f373a-1b1e-4723-b8e4-f6d484258934,1607938157636:10eeb4e9-1912-4860-9923-bfed1cf1d9c3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2153,1607938157635:493dac14-f965-40ed-8e79-d9a0b40cb54f,1607938157635:ea5aca63-8e0d-49e6-ab3e-65e7ff7b4076,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2161,1607938157632:eac80aaf-a415-4a83-b851-87be33e4a49b,1607938157632:31b062a5-7fd1-45bf-87cb-1eaf8d807209,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2163,1607938157632:2bb5ef79-53e1-4609-b407-51b78c20e2ea,1607938157632:dbdcfe7d-5af2-4aea-9b91-2f0434d643e6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2171,1607938157631:09e85659-793b-4166-ad35-415bb4ca18b4,1607938157631:e769c100-5bde-46e1-baa6-0e36ff7032e9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2177,1607938157630:08284bf8-d4c6-423a-9dc2-10ae4d44171c,1607938157630:c1d856e2-6f56-4aa5-b190-4ea9513059ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2181,1607938157629:b8545fde-c36f-49c4-a9c4-c5000d3812da,1607938157629:92a4a341-d045-4dfd-9890-e43ca624a938,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2184,1607938157629:46cfaba3-8ede-408a-a76c-434ec4ecde43,1607938157629:ce4977d2-fe1a-45dc-91cb-d55ddc22fcc1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2187,1607938157629:03566fc3-5124-41f1-8001-232fd28aef2e,1607938157629:53642586-f11a-4d2e-a9ff-06e453b10c10,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2200,1607938157627:b66f7e4b-348c-42aa-8d85-3486ce88b0f9,1607938157627:9b327c10-0654-4e8f-8936-45a1ef7049f4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2202,1607938157627:7faade4c-f013-4c3e-9abe-553f4ec6edca,1607938157627:da194589-2a25-4efd-bc7f-0fa1d001997f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2206,1607938157626:58dbb746-de35-41db-9f14-f480cede05d0,1607938157626:3f96a459-caa5-47c6-8cd0-c2ba23055b6f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2209,1607938157626:186096e0-f496-4980-b736-0f7d46ca085f,1607938157626:7a589daf-5284-4fc3-be92-9c5be6c4b03f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2211,1607938157625:d084e074-594d-4185-a1aa-2f25701ae7ff,1607938157625:7dc6a80b-472b-459d-9ca1-b83d476c4afa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2215,1607938157625:167d526b-dc32-45bf-9166-2b54b6a91883,1607938157625:ccf1eeff-1fd3-4033-bca3-4002a02a462d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2219,1607938157624:762e1838-ab98-4436-9109-aedc6794a9d6,1607938157624:9f153463-adb7-4638-a060-4778035233b6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2221,1607938157623:f86c226c-be33-4fb5-ba38-91945c353046,1607938157623:c6d6140b-839c-4a93-8ec4-30df5cb5cd29,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2223,1607938157623:d7998618-cc73-47d0-8b28-95efb56e15b4,1607938157623:e3dac8fc-b8d1-4072-846d-f989554c4cab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2225,1607938157623:c053b307-e98e-4a1c-ad47-2d80a0b414eb,1607938157623:0779c5b1-4455-4408-9b75-0ed44d4b080b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2227,1607938157623:bc352cad-b91a-40db-9583-b8554ef886a6,1607938157623:36873ecb-f490-4722-82c5-1ef8982cd7bb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2231,1607938157622:bf2233bb-d8cb-4120-813f-9eedc5671567,1607938157622:53b331a7-6d4e-445c-808e-2550eb1f588b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2241,1607938157621:a2eafd4f-3f1e-4c99-8b63-43eebe764029,1607938157621:90019270-feb8-4a85-a800-397d44bf899f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2258,1607938157619:1b28a6dd-073e-4988-81f1-9fe10170c3e5,1607938157619:64ede5a7-6221-431d-9c07-26463d178ed5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2260,1607938157619:1078ea33-02f3-4c96-bb7a-96ba24ad66e6,1607938157619:3b03df13-0833-4edb-bc2f-91f652821191,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2262,1607938157618:d455f58b-16d0-4c7a-8b24-e2c52b440c65,1607938157618:ab766eae-3db3-4158-bc8b-e4435642255d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2264,1607938157618:bb034fab-7b0f-41d3-a7a9-f17aff59f413,1607938157618:cdbdcab8-ed6f-4ebf-8f55-569f028a434b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2271,1607938157617:c34262d2-90c2-4687-a6a7-5b5c8cf72f9d,1607938157617:eb235776-9cc0-444e-8488-5221df970877,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2278,1607938157616:afe56dee-8e5c-4bf2-a070-c2ca40a200f7,1607938157616:e22df98e-9f25-4903-a362-11e75df3601c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2279,1607938157616:afe56dee-8e5c-4bf2-a070-c2ca40a200f7,1607938157616:e22df98e-9f25-4903-a362-11e75df3601c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",No
2280,1607938157616:afe56dee-8e5c-4bf2-a070-c2ca40a200f7,1607938157616:e22df98e-9f25-4903-a362-11e75df3601c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",No
2286,1607938157615:f3ce854b-a591-41ad-aa42-20f43b494ce9,1607938157615:957e7257-2255-476c-8488-58d64d6c19be,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2293,1607938157614:058527df-7730-498b-a333-209fe5b0ca58,1607938157614:420abfee-4862-471e-8662-9df5a05ce44e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2298,1607938157613:92f97743-4010-41f2-b4f1-d3acfdd207e6,1607938157613:efd02a99-6eed-4ba7-9698-014b0756127b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2309,1607938157611:0840aae9-3ccd-4131-8b02-49e1d5a5d0e6,1607938157611:28b84cf9-7470-405d-bc79-9056edc39ab9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2311,1607938157611:015b6953-474b-42a1-8934-8f00da420d96,1607938157611:f09c0662-ffbe-43cf-ae82-cea86243a457,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2313,1607938157610:c00579fe-8fc4-424a-b6aa-9adf2861955e,1607938157610:6af3a7ae-590f-4d0a-bb7d-e3b181c1c064,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2320,1607938157609:1cad0393-2a6d-4e4d-a56e-c8dfba38c2e7,1607938157609:8e0b6517-3f5d-4b41-915c-0163854e077e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2325,1607938157607:d494cdb3-601b-4a36-88f3-23c2530ec58a,1607938157607:52b69ac2-a93d-45e3-95f5-c3a066998efb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2332,1607938157606:c39096f8-4db8-45b8-955a-6ee06192ca14,1607938157606:35cca93f-2106-4ec4-9da9-e0f454fccebb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2334,1607938157606:98c8f197-0b5a-4390-a0f1-fe5f5c5a4370,1607938157606:69c00be0-caea-461e-8fed-80922646c48b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2337,1607938157605:a06eb6c9-5f75-465c-83f3-e8eebd1a0d7e,1607938157605:3bd6f6a2-7b3e-40d0-8f4f-018560bd35f6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2339,1607938157605:4472ee78-c508-43a5-ba6c-66e46edd2d47,1607938157605:b3ec4883-9c74-4390-af31-62ad3bdda484,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
2340,1607938157605:4472ee78-c508-43a5-ba6c-66e46edd2d47,1607938157605:b3ec4883-9c74-4390-af31-62ad3bdda484,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",No
2341,1607938157605:4472ee78-c508-43a5-ba6c-66e46edd2d47,1607938157605:b3ec4883-9c74-4390-af31-62ad3bdda484,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",No
2344,1607938157605:32b4760a-e8b5-4b5c-9105-ffcb424e3286,1607938157605:1e3c54e5-1414-4443-bf2e-db886fc6bb08,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
