,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,diff
4977,1607895376423:69382c79-e1cd-4aa6-b01a-62ef37aae925,1607895376423:df43bc61-64bb-48ae-8a62-9284b726c7a1,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
4978,1607895376423:69382c79-e1cd-4aa6-b01a-62ef37aae925,1607895376423:df43bc61-64bb-48ae-8a62-9284b726c7a1,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
4979,1607895376423:69382c79-e1cd-4aa6-b01a-62ef37aae925,1607895376423:df43bc61-64bb-48ae-8a62-9284b726c7a1,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""2""",Yes
4981,1607895376422:e7449475-5fdf-464b-a909-b07d47c1e63a,1607895376422:f9164538-738f-4c4e-a6cb-f458ad8f8d83,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
4982,1607895376422:e7449475-5fdf-464b-a909-b07d47c1e63a,1607895376422:f9164538-738f-4c4e-a6cb-f458ad8f8d83,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""1""",No
4984,1607895376422:e7449475-5fdf-464b-a909-b07d47c1e63a,1607895376422:2df3ba12-24f7-4067-8a78-71d819b51400,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
4985,1607895376422:e7449475-5fdf-464b-a909-b07d47c1e63a,1607895376422:2df3ba12-24f7-4067-8a78-71d819b51400,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
4987,1607895376422:2dc75cbe-d4f7-4794-9f11-b477a3923f25,1607895376422:a804bc77-6ca4-4c5b-98cc-e7a734ef9975,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
4988,1607895376422:2dc75cbe-d4f7-4794-9f11-b477a3923f25,1607895376422:a804bc77-6ca4-4c5b-98cc-e7a734ef9975,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
4990,1607895376422:1d557b28-2bc6-4844-93a7-2d406f297ff3,1607895376423:30412ea9-ccb9-4eef-8046-b1896bf96f04,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
4991,1607895376422:1d557b28-2bc6-4844-93a7-2d406f297ff3,1607895376423:30412ea9-ccb9-4eef-8046-b1896bf96f04,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
4993,1607895376422:1d557b28-2bc6-4844-93a7-2d406f297ff3,1607895376422:5ef641b9-21fe-416c-97e3-15c995fad422,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
4994,1607895376422:1d557b28-2bc6-4844-93a7-2d406f297ff3,1607895376422:5ef641b9-21fe-416c-97e3-15c995fad422,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""1""",No
4996,1607895376422:0f115134-760c-4de3-9710-2dd2a3d250c9,1607895376422:239e577a-963e-4e75-b5bc-25f6f9ff1e29,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
4997,1607895376422:0f115134-760c-4de3-9710-2dd2a3d250c9,1607895376422:239e577a-963e-4e75-b5bc-25f6f9ff1e29,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
4999,1607895376421:8493aed6-a740-4443-931f-07074b6ed515,1607895376421:bb99900d-cfd9-4e62-8d01-e3f6c4dd76e5,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5001,1607895376421:8493aed6-a740-4443-931f-07074b6ed515,1607895376421:b197264f-bcfb-42a2-8b7a-4326a9c455bf,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5002,1607895376421:8493aed6-a740-4443-931f-07074b6ed515,1607895376421:b197264f-bcfb-42a2-8b7a-4326a9c455bf,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5004,1607895376421:63595e79-50b7-42ac-9fd0-4281e8aec9f9,1607895376421:da24f845-12ce-4378-ab9f-7ceebf804ef2,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5005,1607895376421:63595e79-50b7-42ac-9fd0-4281e8aec9f9,1607895376421:da24f845-12ce-4378-ab9f-7ceebf804ef2,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5007,1607895376421:63595e79-50b7-42ac-9fd0-4281e8aec9f9,1607895376421:338b4d59-d8dd-4054-b187-2c42d7b17baf,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5008,1607895376421:63595e79-50b7-42ac-9fd0-4281e8aec9f9,1607895376421:338b4d59-d8dd-4054-b187-2c42d7b17baf,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""1""",No
5010,1607895376421:27df8839-0307-41f3-8bb9-858e7821d228,1607895376421:6052ec58-6a47-4f0f-bc26-2bbbe5cbe9b4,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
5011,1607895376421:27df8839-0307-41f3-8bb9-858e7821d228,1607895376421:6052ec58-6a47-4f0f-bc26-2bbbe5cbe9b4,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
5012,1607895376421:27df8839-0307-41f3-8bb9-858e7821d228,1607895376421:6052ec58-6a47-4f0f-bc26-2bbbe5cbe9b4,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""2""",Yes
5014,1607895376421:06e8f0bc-8b1e-4861-a29a-c7b89f43e930,1607895376421:6269046c-e527-4fd4-8dd9-aa22735cab6e,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5015,1607895376421:06e8f0bc-8b1e-4861-a29a-c7b89f43e930,1607895376421:6269046c-e527-4fd4-8dd9-aa22735cab6e,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5017,1607895376420:d8570941-7834-4f7a-967d-6e8a2611440b,1607895376421:4e0bf744-7faa-4b0a-9abe-bab5f197c033,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5018,1607895376420:d8570941-7834-4f7a-967d-6e8a2611440b,1607895376421:4e0bf744-7faa-4b0a-9abe-bab5f197c033,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5020,1607895376420:d8570941-7834-4f7a-967d-6e8a2611440b,1607895376420:0bea29a1-7d9f-44c3-b4e5-c635a01b6a67,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5021,1607895376420:d8570941-7834-4f7a-967d-6e8a2611440b,1607895376420:0bea29a1-7d9f-44c3-b4e5-c635a01b6a67,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""1""",No
5023,1607895376420:adfeb105-be45-43d9-abb8-757c4567f11a,1607895376420:ec8e176d-e9df-48fc-9ba6-346835c90de7,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5025,1607895376420:adfeb105-be45-43d9-abb8-757c4567f11a,1607895376420:91ada41b-229a-467d-a21a-bcbca3604f34,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5026,1607895376420:adfeb105-be45-43d9-abb8-757c4567f11a,1607895376420:91ada41b-229a-467d-a21a-bcbca3604f34,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5029,1607895376420:298c5a59-bba4-4eb4-9425-117e815a84fa,1607895376420:d3088036-fb81-4845-933c-c029304f4948,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5030,1607895376420:298c5a59-bba4-4eb4-9425-117e815a84fa,1607895376420:d3088036-fb81-4845-933c-c029304f4948,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5032,1607895376419:731242ec-b7d3-4b3c-86f3-33c163a8d6a6,1607895376420:a51d430e-5076-4e50-af1a-b524541d2ce7,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5033,1607895376419:731242ec-b7d3-4b3c-86f3-33c163a8d6a6,1607895376420:a51d430e-5076-4e50-af1a-b524541d2ce7,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""1""",No
5034,1607895376419:731242ec-b7d3-4b3c-86f3-33c163a8d6a6,1607895376420:a51d430e-5076-4e50-af1a-b524541d2ce7,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""class java.lang.Double""","pop == ""none""","clear == ""none""","size_p == ""2""",No
5035,1607895376419:731242ec-b7d3-4b3c-86f3-33c163a8d6a6,1607895376420:a51d430e-5076-4e50-af1a-b524541d2ce7,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
5037,1607895376419:731242ec-b7d3-4b3c-86f3-33c163a8d6a6,1607895376420:8596c209-fcda-41ec-97a9-eb7519fa9a88,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5038,1607895376419:731242ec-b7d3-4b3c-86f3-33c163a8d6a6,1607895376420:8596c209-fcda-41ec-97a9-eb7519fa9a88,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5040,1607895376419:731242ec-b7d3-4b3c-86f3-33c163a8d6a6,1607895376419:26e01efc-9f05-4d82-a51f-d3ce5e617550,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5041,1607895376419:731242ec-b7d3-4b3c-86f3-33c163a8d6a6,1607895376419:26e01efc-9f05-4d82-a51f-d3ce5e617550,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""1""",No
5043,1607895376419:64917250-bd55-41fa-9a1e-92dd79db7563,1607895376419:c9d039bb-568a-4141-88f0-7226bd42db2a,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
5044,1607895376419:64917250-bd55-41fa-9a1e-92dd79db7563,1607895376419:c9d039bb-568a-4141-88f0-7226bd42db2a,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
5045,1607895376419:64917250-bd55-41fa-9a1e-92dd79db7563,1607895376419:c9d039bb-568a-4141-88f0-7226bd42db2a,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
5046,1607895376419:64917250-bd55-41fa-9a1e-92dd79db7563,1607895376419:c9d039bb-568a-4141-88f0-7226bd42db2a,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
5047,1607895376419:64917250-bd55-41fa-9a1e-92dd79db7563,1607895376419:c9d039bb-568a-4141-88f0-7226bd42db2a,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
5049,1607895376419:64917250-bd55-41fa-9a1e-92dd79db7563,1607895376419:5547fa6e-b318-43ad-9a46-d9845af724bb,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5050,1607895376419:64917250-bd55-41fa-9a1e-92dd79db7563,1607895376419:5547fa6e-b318-43ad-9a46-d9845af724bb,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5052,1607895376419:24d6aaf6-12b8-4bb1-b43e-7e4fe9b97797,1607895376419:d61ed93d-32e9-48dd-abd6-bf7870bf5964,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5053,1607895376419:24d6aaf6-12b8-4bb1-b43e-7e4fe9b97797,1607895376419:d61ed93d-32e9-48dd-abd6-bf7870bf5964,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5055,1607895376419:24d6aaf6-12b8-4bb1-b43e-7e4fe9b97797,1607895376419:caf9ae01-2279-445e-b8ed-ffc290530d78,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5057,1607895376418:8d6700cf-816e-43cb-92c9-2d9bf5ad4075,1607895376418:6a878a71-b1c8-4d03-a93b-8861e8e0e11b,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5058,1607895376418:8d6700cf-816e-43cb-92c9-2d9bf5ad4075,1607895376418:6a878a71-b1c8-4d03-a93b-8861e8e0e11b,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5060,1607895376418:87a5a008-0e39-485c-a675-a1425131e5a9,1607895376418:98c8c35e-77a9-4026-adcb-663feb149b3b,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5061,1607895376418:87a5a008-0e39-485c-a675-a1425131e5a9,1607895376418:98c8c35e-77a9-4026-adcb-663feb149b3b,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5063,1607895376418:6979baf7-5680-47d7-b5e0-b8a9473dfb10,1607895376419:e33f0563-7057-41eb-ad55-2f9711bc9873,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5064,1607895376418:6979baf7-5680-47d7-b5e0-b8a9473dfb10,1607895376419:e33f0563-7057-41eb-ad55-2f9711bc9873,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5066,1607895376418:6979baf7-5680-47d7-b5e0-b8a9473dfb10,1607895376418:cdc2eb54-ad43-4a53-8d7e-aaca4cff43d0,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
5067,1607895376418:6979baf7-5680-47d7-b5e0-b8a9473dfb10,1607895376418:cdc2eb54-ad43-4a53-8d7e-aaca4cff43d0,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
5068,1607895376418:6979baf7-5680-47d7-b5e0-b8a9473dfb10,1607895376418:cdc2eb54-ad43-4a53-8d7e-aaca4cff43d0,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
5069,1607895376418:6979baf7-5680-47d7-b5e0-b8a9473dfb10,1607895376418:cdc2eb54-ad43-4a53-8d7e-aaca4cff43d0,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
5070,1607895376418:6979baf7-5680-47d7-b5e0-b8a9473dfb10,1607895376418:cdc2eb54-ad43-4a53-8d7e-aaca4cff43d0,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
5072,1607895376418:4897c494-4490-45b7-9a18-50af5f7318c6,1607895376418:71ce241d-9229-4280-a5d9-e01ffe8407fb,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
5073,1607895376418:4897c494-4490-45b7-9a18-50af5f7318c6,1607895376418:71ce241d-9229-4280-a5d9-e01ffe8407fb,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
5074,1607895376418:4897c494-4490-45b7-9a18-50af5f7318c6,1607895376418:71ce241d-9229-4280-a5d9-e01ffe8407fb,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""2""",Yes
5076,1607895376418:1db0e208-eaef-400d-beeb-d6bed2d9ab66,1607895376418:db35cb8b-2117-4154-910c-d2f9b9d98794,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5077,1607895376418:1db0e208-eaef-400d-beeb-d6bed2d9ab66,1607895376418:db35cb8b-2117-4154-910c-d2f9b9d98794,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5080,1607895376417:fdfb83cb-f4c9-419d-b5f0-c672be780235,1607895376417:ea00dfc5-bd9b-4e16-bd78-0b2c2b09a3c1,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5082,1607895376417:fdfb83cb-f4c9-419d-b5f0-c672be780235,1607895376417:4a67ef0a-743f-4222-9654-fb494634b5fe,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5083,1607895376417:fdfb83cb-f4c9-419d-b5f0-c672be780235,1607895376417:4a67ef0a-743f-4222-9654-fb494634b5fe,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5085,1607895376417:bd12c03e-ac92-49a0-a3f3-c1955164aa5e,1607895376417:258ad312-3782-4bd3-b645-35dc505ca152,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5086,1607895376417:bd12c03e-ac92-49a0-a3f3-c1955164aa5e,1607895376417:258ad312-3782-4bd3-b645-35dc505ca152,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5088,1607895376417:bd12c03e-ac92-49a0-a3f3-c1955164aa5e,1607895376417:1c1a3603-8d19-4bbb-a549-a7859f5414f6,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5089,1607895376417:bd12c03e-ac92-49a0-a3f3-c1955164aa5e,1607895376417:1c1a3603-8d19-4bbb-a549-a7859f5414f6,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""1""",No
5091,1607895376417:82873d78-e5b6-4ef3-8eea-9dad8b3b81b4,1607895376417:40b6c4c6-a4f7-4e0e-bb5a-bf0fdba8e0fc,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5092,1607895376417:82873d78-e5b6-4ef3-8eea-9dad8b3b81b4,1607895376417:40b6c4c6-a4f7-4e0e-bb5a-bf0fdba8e0fc,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5094,1607895376416:a68e847f-2265-4771-9c32-7f87264690a6,1607895376417:6dc492be-a468-42ee-bea6-6c6c7870074b,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5095,1607895376416:a68e847f-2265-4771-9c32-7f87264690a6,1607895376417:6dc492be-a468-42ee-bea6-6c6c7870074b,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5097,1607895376416:a68e847f-2265-4771-9c32-7f87264690a6,1607895376416:e84e5f96-fe02-4513-aa9a-033f4d1bb47a,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
5098,1607895376416:a68e847f-2265-4771-9c32-7f87264690a6,1607895376416:e84e5f96-fe02-4513-aa9a-033f4d1bb47a,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
5099,1607895376416:a68e847f-2265-4771-9c32-7f87264690a6,1607895376416:e84e5f96-fe02-4513-aa9a-033f4d1bb47a,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
5100,1607895376416:a68e847f-2265-4771-9c32-7f87264690a6,1607895376416:e84e5f96-fe02-4513-aa9a-033f4d1bb47a,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
5101,1607895376416:a68e847f-2265-4771-9c32-7f87264690a6,1607895376416:e84e5f96-fe02-4513-aa9a-033f4d1bb47a,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
5103,1607895376416:8fee0784-32d3-4366-bc4c-e9c5c07b6831,1607895376416:0ba96380-5386-40de-9652-f7c9bb8c58d2,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5104,1607895376416:8fee0784-32d3-4366-bc4c-e9c5c07b6831,1607895376416:0ba96380-5386-40de-9652-f7c9bb8c58d2,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
5106,1607895376416:0b2e98a9-fef4-4102-be1b-d0cc9e2c06b2,1607895376416:f72963cc-47cf-4d9f-9246-f596bdcb5485,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
5107,1607895376416:0b2e98a9-fef4-4102-be1b-d0cc9e2c06b2,1607895376416:f72963cc-47cf-4d9f-9246-f596bdcb5485,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
5108,1607895376416:0b2e98a9-fef4-4102-be1b-d0cc9e2c06b2,1607895376416:f72963cc-47cf-4d9f-9246-f596bdcb5485,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
5111,1607895376416:0b2e98a9-fef4-4102-be1b-d0cc9e2c06b2,1607895376416:eb6e1db8-a6cc-4e45-bc73-c005d5ef85f0,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
5112,1607895376416:0b2e98a9-fef4-4102-be1b-d0cc9e2c06b2,1607895376416:eb6e1db8-a6cc-4e45-bc73-c005d5ef85f0,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
