,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
4128,1607893352571:5f89e230-5c04-431d-a9ae-2875a94abf78,1607893352571:fac10632-08fd-4bfc-85d1-c6828173eebe,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4129,1607893352571:5f89e230-5c04-431d-a9ae-2875a94abf78,1607893352571:fac10632-08fd-4bfc-85d1-c6828173eebe,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4131,1607893352571:5f89e230-5c04-431d-a9ae-2875a94abf78,1607893352571:ec469aa3-9ea3-448c-bf74-cc823f399d7e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4132,1607893352571:5f89e230-5c04-431d-a9ae-2875a94abf78,1607893352571:ec469aa3-9ea3-448c-bf74-cc823f399d7e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4134,1607893352570:d9b9c458-4b4e-4ebf-83a1-09b32b637f46,1607893352570:5259e0fe-3221-4b03-991a-3d3678198047,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4135,1607893352570:d9b9c458-4b4e-4ebf-83a1-09b32b637f46,1607893352570:5259e0fe-3221-4b03-991a-3d3678198047,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4137,1607893352570:d9b9c458-4b4e-4ebf-83a1-09b32b637f46,1607893352570:35b732ff-d4a5-456f-b577-66ee7372e71e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4138,1607893352570:d9b9c458-4b4e-4ebf-83a1-09b32b637f46,1607893352570:35b732ff-d4a5-456f-b577-66ee7372e71e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4140,1607893352570:6760184b-123e-4b48-978f-366e8d85d064,1607893352570:1c1ffa97-3969-4d89-953a-538bf55e0212,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4141,1607893352570:6760184b-123e-4b48-978f-366e8d85d064,1607893352570:1c1ffa97-3969-4d89-953a-538bf55e0212,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4143,1607893352570:4854f6a3-ee30-4bba-b783-cfdc0e9e14f1,1607893352570:42237a5f-afa6-4d64-890b-147379400e38,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4144,1607893352570:4854f6a3-ee30-4bba-b783-cfdc0e9e14f1,1607893352570:42237a5f-afa6-4d64-890b-147379400e38,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4147,1607893352570:3151aedc-28ef-4447-84e2-a1e226ddb6c8,1607893352570:f0b53555-a5e8-4c85-b355-5e19f9f37a9a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4152,1607893352570:3151aedc-28ef-4447-84e2-a1e226ddb6c8,1607893352570:93e24c2e-f63a-4487-bc8d-42c6681c28af,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4153,1607893352570:3151aedc-28ef-4447-84e2-a1e226ddb6c8,1607893352570:93e24c2e-f63a-4487-bc8d-42c6681c28af,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4155,1607893352570:30339350-8475-4a08-aa8d-f1dd0e1b70d1,1607893352570:bc7199d5-2b18-4c1e-8119-82422abdd833,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4156,1607893352570:30339350-8475-4a08-aa8d-f1dd0e1b70d1,1607893352570:bc7199d5-2b18-4c1e-8119-82422abdd833,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4159,1607893352570:19a51d56-c734-42fd-8559-065057f59380,1607893352571:672350a4-4133-465c-ac1d-b9f4ce3bfeae,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4160,1607893352570:19a51d56-c734-42fd-8559-065057f59380,1607893352571:672350a4-4133-465c-ac1d-b9f4ce3bfeae,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4162,1607893352570:19a51d56-c734-42fd-8559-065057f59380,1607893352570:38693e78-bbe5-4d85-9a7f-c62232aba593,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4163,1607893352570:19a51d56-c734-42fd-8559-065057f59380,1607893352570:38693e78-bbe5-4d85-9a7f-c62232aba593,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4164,1607893352570:19a51d56-c734-42fd-8559-065057f59380,1607893352570:38693e78-bbe5-4d85-9a7f-c62232aba593,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4166,1607893352570:00b485b2-1ef8-4546-b546-34baf5d1ed80,1607893352570:46ee41a6-f534-4bb5-bca4-5945a9b1080f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4167,1607893352570:00b485b2-1ef8-4546-b546-34baf5d1ed80,1607893352570:46ee41a6-f534-4bb5-bca4-5945a9b1080f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4170,1607893352569:ca848315-8a89-441e-81c5-1022559380f4,1607893352569:cfc7b7f4-a38d-4c85-a5dc-39abcf80e592,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4175,1607893352569:ca848315-8a89-441e-81c5-1022559380f4,1607893352569:66a01861-ceb1-486f-be1b-97bf19224130,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4176,1607893352569:ca848315-8a89-441e-81c5-1022559380f4,1607893352569:66a01861-ceb1-486f-be1b-97bf19224130,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4178,1607893352569:91d00553-0f99-48fb-a1ad-675961da7ccf,1607893352569:8ee3fdc3-ff6e-450a-8a75-22f73388ed05,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4179,1607893352569:91d00553-0f99-48fb-a1ad-675961da7ccf,1607893352569:8ee3fdc3-ff6e-450a-8a75-22f73388ed05,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4182,1607893352569:91d00553-0f99-48fb-a1ad-675961da7ccf,1607893352569:2eb180b5-3aed-457f-84cb-0285ccb2da83,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4187,1607893352569:8eceae71-3a0c-4406-b4dc-b1a30fe726dc,1607893352569:0fb3d3c4-f721-44bc-bfbb-dbf19c2e461f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4188,1607893352569:8eceae71-3a0c-4406-b4dc-b1a30fe726dc,1607893352569:0fb3d3c4-f721-44bc-bfbb-dbf19c2e461f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4190,1607893352569:8d34c375-0694-4d1f-8205-5e45b35a8fae,1607893352569:01d5b77a-9bcd-4142-b447-5718a93e97da,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4191,1607893352569:8d34c375-0694-4d1f-8205-5e45b35a8fae,1607893352569:01d5b77a-9bcd-4142-b447-5718a93e97da,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4193,1607893352569:65ff1d61-5e57-4a10-8ccf-190291353c84,1607893352569:2e13584b-0ebb-4c17-b9dc-14be5bd36edf,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4194,1607893352569:65ff1d61-5e57-4a10-8ccf-190291353c84,1607893352569:2e13584b-0ebb-4c17-b9dc-14be5bd36edf,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4197,1607893352569:0531eef0-4c39-4cdc-aec5-76697fe272e1,1607893352569:9fe3bf23-1979-4c60-8897-b9c50593525b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4200,1607893352569:0531eef0-4c39-4cdc-aec5-76697fe272e1,1607893352569:2a41ac9c-9329-4b74-a93a-cbb029d702c1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4201,1607893352569:0531eef0-4c39-4cdc-aec5-76697fe272e1,1607893352569:2a41ac9c-9329-4b74-a93a-cbb029d702c1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4203,1607893352568:ef9e7959-525b-4851-9087-3df7b4b4117a,1607893352568:e21c8d90-f308-48b0-a22e-c37bf0f8e02f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4204,1607893352568:ef9e7959-525b-4851-9087-3df7b4b4117a,1607893352568:e21c8d90-f308-48b0-a22e-c37bf0f8e02f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4206,1607893352568:90ce4a27-db81-4482-800b-15797de0cc56,1607893352568:fef80428-feb6-47bd-94d2-ba2179542d17,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4207,1607893352568:90ce4a27-db81-4482-800b-15797de0cc56,1607893352568:fef80428-feb6-47bd-94d2-ba2179542d17,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4209,1607893352568:1c5d5cc6-b293-4343-a318-ba7cd79d052d,1607893352568:bffd8c0a-8f7c-44ca-908b-0c8ade14456a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4210,1607893352568:1c5d5cc6-b293-4343-a318-ba7cd79d052d,1607893352568:bffd8c0a-8f7c-44ca-908b-0c8ade14456a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4212,1607893352568:1c5d5cc6-b293-4343-a318-ba7cd79d052d,1607893352568:a59a614d-aac4-4292-a85b-b46ff34f53b4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4213,1607893352568:1c5d5cc6-b293-4343-a318-ba7cd79d052d,1607893352568:a59a614d-aac4-4292-a85b-b46ff34f53b4,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4215,1607893352568:1aa5fc45-2f1d-4804-92a6-f7c3598eb45b,1607893352568:fdda8d19-9215-4b43-8713-7f2d8214de61,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4216,1607893352568:1aa5fc45-2f1d-4804-92a6-f7c3598eb45b,1607893352568:fdda8d19-9215-4b43-8713-7f2d8214de61,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4218,1607893352568:1aa5fc45-2f1d-4804-92a6-f7c3598eb45b,1607893352568:fb92c45e-d4c6-4ae4-9a6f-b6a2a9af49d6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4219,1607893352568:1aa5fc45-2f1d-4804-92a6-f7c3598eb45b,1607893352568:fb92c45e-d4c6-4ae4-9a6f-b6a2a9af49d6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4221,1607893352568:01a9363e-0875-4a79-9232-022a0b521a76,1607893352568:9be25896-f0b8-4c23-8061-13edd65770a6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4222,1607893352568:01a9363e-0875-4a79-9232-022a0b521a76,1607893352568:9be25896-f0b8-4c23-8061-13edd65770a6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4225,1607893352567:f7e7a6a8-7dd4-4853-a31b-0848a184f20b,1607893352567:d7acc8cf-5f43-44bf-87d9-ffb90a2b00cd,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4226,1607893352567:f7e7a6a8-7dd4-4853-a31b-0848a184f20b,1607893352567:d7acc8cf-5f43-44bf-87d9-ffb90a2b00cd,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4228,1607893352567:f7e7a6a8-7dd4-4853-a31b-0848a184f20b,1607893352567:d015fe7c-66bf-4b1d-b54e-02fbb1ae899f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4230,1607893352567:6f163f5e-2848-435d-a780-ed02d11cf2ce,1607893352567:5d08ca29-d416-47cc-b38a-eb2b3ea56aca,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4231,1607893352567:6f163f5e-2848-435d-a780-ed02d11cf2ce,1607893352567:5d08ca29-d416-47cc-b38a-eb2b3ea56aca,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4234,1607893352567:6f163f5e-2848-435d-a780-ed02d11cf2ce,1607893352567:4784672c-714c-4ddb-b4ee-e6c601e4a965,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4237,1607893352567:559c0322-fc26-424f-80d4-018070bc669a,1607893352567:b670cc13-33a9-4fb6-8eb6-4da7e4a20426,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4238,1607893352567:559c0322-fc26-424f-80d4-018070bc669a,1607893352567:b670cc13-33a9-4fb6-8eb6-4da7e4a20426,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4240,1607893352567:559c0322-fc26-424f-80d4-018070bc669a,1607893352567:3f0f41f6-a8dc-411e-9f9e-f05094662be8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4241,1607893352567:559c0322-fc26-424f-80d4-018070bc669a,1607893352567:3f0f41f6-a8dc-411e-9f9e-f05094662be8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4243,1607893352567:38caf474-24cb-4c2b-905f-2b0d04deae8f,1607893352567:3c780dba-252a-4021-b361-be92c595f513,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4244,1607893352567:38caf474-24cb-4c2b-905f-2b0d04deae8f,1607893352567:3c780dba-252a-4021-b361-be92c595f513,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4246,1607893352567:38caf474-24cb-4c2b-905f-2b0d04deae8f,1607893352567:0829acb4-3bce-4556-b235-a983ec2e4bd3,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4247,1607893352567:38caf474-24cb-4c2b-905f-2b0d04deae8f,1607893352567:0829acb4-3bce-4556-b235-a983ec2e4bd3,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
