,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff,testId,instanceId
4061,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979867:d9508017-81e6-4aa1-b750-058889e4b249,1607893979867:6f5baf29-5729-4a46-86af-21d86b589c86
4081,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979867:1bff3789-1c34-488f-825b-dda36fea9e54,1607893979867:f95150aa-588e-41f6-acf4-26cd0b773bad
4382,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979864:20bced40-b81f-48a4-a9ee-bd5f75cb1790,1607893979864:84838ec9-0c9c-4b59-8886-ab67772e47db
4436,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979863:dd934aef-6452-45a6-8d2c-e6f832424242,1607893979863:dc8efa3b-b40d-4b4d-af69-124b07849a7a
4437,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979863:dd934aef-6452-45a6-8d2c-e6f832424242,1607893979863:dc8efa3b-b40d-4b4d-af69-124b07849a7a
4485,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979863:dd934aef-6452-45a6-8d2c-e6f832424242,1607893979863:0c17adba-e9b5-4495-aa1c-5747ea79d6d6
4782,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979860:1571a83a-d19a-4ee6-8957-24276912fab4,1607893979860:bbc6d129-d84b-43ca-ab9d-a521f5344bcb
4783,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979860:1571a83a-d19a-4ee6-8957-24276912fab4,1607893979860:bbc6d129-d84b-43ca-ab9d-a521f5344bcb
4960,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979858:21c6a202-63d9-4d96-9242-3c70c6eefe09,1607893979858:cab7bdf6-a337-4621-a0dc-44fe25fa27d3
5021,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979857:fd5beca5-b648-45f0-9a55-6a29bd12603a,1607893979857:bb521f65-e8b4-4715-b0c6-8912de61cc04
5022,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979857:fd5beca5-b648-45f0-9a55-6a29bd12603a,1607893979857:bb521f65-e8b4-4715-b0c6-8912de61cc04
5072,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979857:b00ee928-dfaa-4e06-b164-61ffaddee0b6,1607893979857:929c2650-e49d-4153-bff8-ca3e10029070
5087,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979857:a61d4e61-f7d4-4bba-982b-af9bd5973ac1,1607893979857:2994f263-ea43-4329-bf3d-3026d7cbcef1
5090,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979857:a61d4e61-f7d4-4bba-982b-af9bd5973ac1,1607893979857:2994f263-ea43-4329-bf3d-3026d7cbcef1
5107,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979857:5e02a19f-5469-48ee-a716-18eb56bd2989,1607893979857:5e145c62-763b-4714-b2fd-2cc0a1e62c5d
5133,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979857:49d652bc-fc4c-48e4-8ee6-09a8606e3395,1607893979857:0bc140e7-6100-4628-abc1-84e1f7f1018e
5224,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979856:716ad057-5a06-407c-a474-d65cb123cd5b,1607893979856:0a6bbf59-1184-4680-9887-a3ae9651b8a4
5225,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979856:716ad057-5a06-407c-a474-d65cb123cd5b,1607893979856:0a6bbf59-1184-4680-9887-a3ae9651b8a4
5364,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979854:fc621aea-a63e-4738-bae9-91c757e75254,1607893979854:90ac1b89-f19a-41e2-a3b7-4c0684d6bdc8
5463,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979854:2dbbabba-1eeb-4ba4-9407-8e61e7666426,1607893979855:64a60044-48e1-42f4-8499-2f20b3d36ec4
5660,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979852:0b238b56-dfb3-4289-b91f-73e0378a6955,1607893979852:7a88d7a0-4d98-47ec-966f-89a282ba8665
5662,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979852:0b238b56-dfb3-4289-b91f-73e0378a6955,1607893979852:7a88d7a0-4d98-47ec-966f-89a282ba8665
5678,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979852:0b238b56-dfb3-4289-b91f-73e0378a6955,1607893979852:04afe436-430f-49eb-a959-ae53bd8fa215
5759,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979851:e99ba4f5-9430-4ffc-81c8-2cb494ef2d39,1607893979851:2d2a8192-e5d4-4a1d-b688-edb23d7b403a
5935,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979849:7852c0a5-dd08-435c-944c-871dfc01d617,1607893979849:c684e2ac-b3a9-45c1-bb20-ed47f13e9c04
6085,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979848:3d2c8714-1284-449e-8d36-e802d03d9b9b,1607893979848:92fdff0b-e8cd-4679-9f97-975828f7805c
6157,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979847:ddbf9b26-dd9d-40dd-95af-56fa6b48b857,1607893979847:6f9cafdc-477e-409e-bf4f-5051b5c93337
6298,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979845:f2c5f85d-2413-4489-8f3f-c5bebe78eef3,1607893979845:296c57be-aef8-449f-8aab-3288c2a6cd28
6412,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979844:27f36665-6d72-40f2-a284-2b42847bc3dc,1607893979844:66f6edfb-1e8c-48be-a440-f3d11ef0f059
6413,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979844:27f36665-6d72-40f2-a284-2b42847bc3dc,1607893979844:66f6edfb-1e8c-48be-a440-f3d11ef0f059
6527,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979843:6ce27e38-a9de-42da-8203-490e1bc1d719,1607893979843:37b0d0a5-7c1b-43a6-9ea8-7e0984d6dd83
6529,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979843:6ce27e38-a9de-42da-8203-490e1bc1d719,1607893979843:37b0d0a5-7c1b-43a6-9ea8-7e0984d6dd83
6548,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979843:6ce27e38-a9de-42da-8203-490e1bc1d719,1607893979843:17641f88-0cd0-4a6b-a91c-2ec06548ad68
6719,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979841:8dae7712-66df-4e34-b6bc-e7bda5dd609e,1607893979841:7528b657-4f11-4bd9-a36b-cca2b7f15e1e
6950,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979837:2428c684-999b-4e05-af33-5ce3dbd3a47c,1607893979837:b31289ab-2172-461f-a58b-34bd948e55bc
6951,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979837:2428c684-999b-4e05-af33-5ce3dbd3a47c,1607893979837:b31289ab-2172-461f-a58b-34bd948e55bc
7011,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979836:ce6ad1ca-3671-4624-937f-273ef854ed03,1607893979836:d8cc7494-533b-44f6-98db-1968f5c7d83d
7056,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979835:d7bfb9c7-6f33-44f7-8f76-086f2f2bbad4,1607893979835:7903505f-be0b-41bc-b49a-a24530495080
7236,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979834:b47dad51-fd79-486a-aea8-ebab836ead0a,1607893979834:f9f07d1e-29b9-461f-9d5e-8ff81a56bca6
7608,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979830:3d722c0b-39dc-41e8-a372-b73ebe5f1662,1607893979831:67acfffd-0b56-41af-80e6-8ea6c71839d0
7627,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979829:a4338e60-21e6-484b-b8be-ffde577193ed,1607893979829:fe4655c3-2e92-428c-9ce0-b175f3c34fa5
7864,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979827:87112b53-37ce-4c8c-936b-4bc40a403e74,1607893979827:11dcd5f6-9c06-4440-adad-85ad9fcc85d8
7865,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979827:87112b53-37ce-4c8c-936b-4bc40a403e74,1607893979827:11dcd5f6-9c06-4440-adad-85ad9fcc85d8
8046,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979825:42a24963-eb0b-432b-9e42-637b79abb4f6,1607893979825:3231fa86-7fad-406c-9078-4d47725ec4e5
8176,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979823:c7e2551e-3a63-4d3b-b1cf-7ca1320334e6,1607893979823:563fb118-102e-4711-8b3b-6504cda2a88a
8768,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979817:60c5e7b8-df23-45d3-8fa2-a784e3215029,1607893979817:2bc6b7ca-eae6-4a7c-a520-49cd9113a92b
8820,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979816:c87f8c0d-f3ea-4938-bad6-4da188fc1ad2,1607893979816:a2d2be60-6bf5-44fd-a183-1b7bed501317
8821,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979816:c87f8c0d-f3ea-4938-bad6-4da188fc1ad2,1607893979816:a2d2be60-6bf5-44fd-a183-1b7bed501317
8822,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979816:c87f8c0d-f3ea-4938-bad6-4da188fc1ad2,1607893979816:a2d2be60-6bf5-44fd-a183-1b7bed501317
9144,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979813:78cca843-5c4a-4719-b777-e75b4714e72f,1607893979813:e714259f-cfad-4919-8b4f-90f58021d4e4
9260,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979812:75e6e55d-56fa-4dd3-b711-49e6f8afd941,1607893979812:2e4e2475-68c5-4947-a303-de88381e59ea
9261,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979812:75e6e55d-56fa-4dd3-b711-49e6f8afd941,1607893979812:2e4e2475-68c5-4947-a303-de88381e59ea
9263,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979812:75e6e55d-56fa-4dd3-b711-49e6f8afd941,1607893979812:2e4e2475-68c5-4947-a303-de88381e59ea
9325,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979811:60930f28-06ae-4c48-8deb-dcb56e4ca865,1607893979811:522c86cd-a66c-43c4-8e88-1444d62cefd6
9326,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979811:60930f28-06ae-4c48-8deb-dcb56e4ca865,1607893979811:522c86cd-a66c-43c4-8e88-1444d62cefd6
9327,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979811:60930f28-06ae-4c48-8deb-dcb56e4ca865,1607893979811:522c86cd-a66c-43c4-8e88-1444d62cefd6
9328,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979811:60930f28-06ae-4c48-8deb-dcb56e4ca865,1607893979811:522c86cd-a66c-43c4-8e88-1444d62cefd6
9444,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979810:3488abe0-9102-4e5c-82bc-d97c214f91e1,1607893979810:d05e484e-deb7-41cf-87c8-90cce47a8acf
9445,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979810:3488abe0-9102-4e5c-82bc-d97c214f91e1,1607893979810:d05e484e-deb7-41cf-87c8-90cce47a8acf
9834,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979805:eb555ae5-08b9-46b9-beec-beb47ee20bdf,1607893979805:e6d1a2c3-65ae-4b8b-9903-8871adc3032f
9938,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979804:630788c4-506b-43dd-a338-d954b6f12b61,1607893979804:fcf456d9-51dd-40af-8e4e-66ffcec0dc35
10530,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979797:7b7b1747-7ba5-41d5-a36d-ac181547f623,1607893979797:d788e182-7ba7-448f-8ddd-d8138a6e7ef6
11339,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979789:31f2c601-e8b8-47e0-bac3-ac3def01e52c,1607893979790:3ecdc9f6-0c7c-45bf-a8fc-e2cffdc42cd5
11340,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979789:31f2c601-e8b8-47e0-bac3-ac3def01e52c,1607893979790:3ecdc9f6-0c7c-45bf-a8fc-e2cffdc42cd5
