,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,diff
9674,1607884742695:505472ea-b5ae-48cb-b83c-c0ff948a8af6,1607884742695:704c80f7-9e06-49f2-8189-660bac812621,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9676,1607884742695:2c5b7f02-07ad-4ce8-8168-6fad5d774e51,1607884742695:f8fa9763-0bf1-4c32-89a1-02ee9985ead6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9680,1607884742695:2c5b7f02-07ad-4ce8-8168-6fad5d774e51,1607884742695:eacb7ec2-1f77-4c9d-b7ef-e4cdf34ab11b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9685,1607884742694:f60dd2ad-6233-4e3a-bfab-c38b9f2b63fd,1607884742694:474f17e7-ecab-4471-8bf8-0936736eb746,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9689,1607884742694:f60dd2ad-6233-4e3a-bfab-c38b9f2b63fd,1607884742694:37a52912-586d-4438-8707-58a84c9e938e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9694,1607884742694:5693db84-ebc3-4549-9fa6-34ba49a3b97e,1607884742694:c38a2df4-e8d9-4e21-9ca8-139a2e030d3a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9696,1607884742694:5693db84-ebc3-4549-9fa6-34ba49a3b97e,1607884742694:bfed225f-bc81-43b4-857d-d0d494b561c0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9700,1607884742693:538f9342-27d0-42c9-bd90-c2832193eb29,1607884742693:f99bdacc-c7b5-41a5-8fef-538c69eefbc2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9703,1607884742693:538f9342-27d0-42c9-bd90-c2832193eb29,1607884742693:0a4db37b-ac58-4d37-b622-67a7db869568,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9706,1607884742693:3e5feb46-9883-45a3-9498-1601a88bb4c0,1607884742693:fb9ded05-78f6-4e49-b41d-483c2378562f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9709,1607884742693:3e5feb46-9883-45a3-9498-1601a88bb4c0,1607884742693:77c7bb08-9025-4af0-959d-06d0867e1b26,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9711,1607884742693:3e5feb46-9883-45a3-9498-1601a88bb4c0,1607884742693:2caa08ac-eb85-4eec-b36d-9300920840ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9712,1607884742693:3e5feb46-9883-45a3-9498-1601a88bb4c0,1607884742693:2caa08ac-eb85-4eec-b36d-9300920840ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9713,1607884742693:3e5feb46-9883-45a3-9498-1601a88bb4c0,1607884742693:2caa08ac-eb85-4eec-b36d-9300920840ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9716,1607884742692:f3dd173b-bc5e-444f-abb3-fd7ae6f55f6f,1607884742692:f977415a-dc5a-4837-ae03-d1930820b039,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9720,1607884742692:9842b3ea-7b34-40f3-9d99-fafa8e14c6f7,1607884742692:7e230b4f-610d-4e98-bc65-ab58091fce7f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9723,1607884742691:f666cbef-901a-4386-882e-99db79ad3260,1607884742692:c573e862-44c2-47d6-b4f3-750cd73fdd6c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9726,1607884742691:1c610ac5-177c-4c47-a1af-93b310b90e5e,1607884742691:c6bbea86-2923-4e7e-9d3c-97cb10569abe,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9729,1607884742691:1ab5731a-b6a8-4468-ae5f-39f207bec68a,1607884742691:d3e4528d-c382-416b-a963-b69dab1d46cf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9731,1607884742691:1ab5731a-b6a8-4468-ae5f-39f207bec68a,1607884742691:89ae2fa8-4867-4ac2-b419-b66af4dcb2e2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9734,1607884742690:bc944bb1-b245-48d4-94e2-614a48a76aa5,1607884742691:20bc772b-06e4-42cc-87eb-f07fbb20da2d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9738,1607884742690:b0a587e7-2209-48a4-9590-e677f3f646f1,1607884742690:87d95c81-b877-4137-93c8-453f744f85bb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9742,1607884742690:94da93ac-3908-4370-9e01-1fa0a2e70f4b,1607884742690:91c9297f-71ab-439c-bab5-d68b38a6f7ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9747,1607884742690:94da93ac-3908-4370-9e01-1fa0a2e70f4b,1607884742690:5aa5e82b-2485-47dd-970b-326f486a129c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9750,1607884742689:7bf522e7-e748-4eae-a25a-06b89aff8d86,1607884742689:2a97bb26-27e8-4140-a1f8-8146f8bbe7ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9753,1607884742689:4008572d-9eb5-43e1-8048-c0af1ce51bad,1607884742689:91982bee-ac47-4c85-a73b-f00278c405b0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9755,1607884742689:4008572d-9eb5-43e1-8048-c0af1ce51bad,1607884742689:76798796-ee7a-4dac-9b14-29c84ea87e9d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9758,1607884742688:e129b351-6346-4e7e-b09b-69c764a49c6b,1607884742688:6f43d69e-eec4-44df-aeb3-933154390ff8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9761,1607884742688:e129b351-6346-4e7e-b09b-69c764a49c6b,1607884742688:14be0662-4e78-40d2-b485-fe16cff87420,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9764,1607884742688:d7871231-8b40-4acb-bbee-196bcf9d1368,1607884742688:0b1b68a6-dc05-4dd4-8464-9a83b2492ef4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9767,1607884742688:8e2623d1-cb32-4e92-8fa7-7fa65851d3e2,1607884742689:83a3715f-4cab-441a-a808-589d0e3b3d5c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9769,1607884742688:8e2623d1-cb32-4e92-8fa7-7fa65851d3e2,1607884742689:3c75ab80-96f8-4dc6-b759-43e818da6223,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9772,1607884742688:7c86ca8a-8ea1-4a64-b898-433dcb837af2,1607884742688:e08dee7c-1adf-48f6-9106-99afe08ff80b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9776,1607884742687:c25560ca-bfff-4ceb-8237-43e65ce8ece6,1607884742687:230abb17-65eb-40d8-a95b-3cc215a07078,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9779,1607884742687:a6acba78-e3ec-4cff-86bb-91afc7095d8c,1607884742687:d6a5c5e0-42e0-4c43-a69e-1083975bd3f3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9783,1607884742687:80aa37e1-f70a-42c8-8738-3343900f3982,1607884742687:fd18798a-fd97-4948-8517-d8d21abf6bc6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9786,1607884742687:80aa37e1-f70a-42c8-8738-3343900f3982,1607884742687:78d18a6d-64aa-4e43-b5d8-189349d8b39d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9789,1607884742687:58775d49-c05a-4690-a07b-9389cd99cc9b,1607884742687:09d3a5a8-66ea-496e-b7c5-5cd405ca2410,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9792,1607884742686:d47bc1d9-1d59-40e4-b45b-f67360c48d64,1607884742686:e257bd6f-1d08-4af2-adb5-c516706e539b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9795,1607884742686:698d06b5-7c3f-4b21-8428-2343a8d12c89,1607884742686:e9944cdb-3280-491f-9df0-e0828a000736,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9798,1607884742686:698d06b5-7c3f-4b21-8428-2343a8d12c89,1607884742686:35a4e6f9-9e70-46a5-9a35-409a4f2df05a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9801,1607884742686:46bc5b33-4b6e-42b3-89f8-cfb2ec668b03,1607884742686:79753f94-20e0-4d5c-8c99-b4b5ed32cd21,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9804,1607884742685:7b320a63-9c67-4c25-9f49-1bfe82624969,1607884742685:305d51d2-7ecf-44f0-a7e7-cc0048cdb57f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9805,1607884742685:7b320a63-9c67-4c25-9f49-1bfe82624969,1607884742685:305d51d2-7ecf-44f0-a7e7-cc0048cdb57f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9807,1607884742685:7b320a63-9c67-4c25-9f49-1bfe82624969,1607884742685:0a70b0b3-df49-4d5e-bd5b-d9dbc15e0e93,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9810,1607884742684:87a63ce6-44ae-40d4-adc3-dfe3e8e393a4,1607884742684:cefeece3-6b85-4005-bf05-9977afd61c94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9811,1607884742684:87a63ce6-44ae-40d4-adc3-dfe3e8e393a4,1607884742684:cefeece3-6b85-4005-bf05-9977afd61c94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9813,1607884742684:87a63ce6-44ae-40d4-adc3-dfe3e8e393a4,1607884742684:b2b94880-6ede-4e4a-8127-8fb742bc2bda,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9816,1607884742684:75865085-1148-459f-a8ba-b2a02ed7d02c,1607884742685:15b3ef86-7f09-4e77-821f-473bfb6b2d07,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9820,1607884742684:75865085-1148-459f-a8ba-b2a02ed7d02c,1607884742684:99ba8dc7-18b9-43ba-8bb1-b5294ae6f7ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9825,1607884742683:c24dfd0d-7799-4f31-8660-01d97c9d72bc,1607884742683:39a447a8-5d61-469c-901b-68264ad6812a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9826,1607884742683:c24dfd0d-7799-4f31-8660-01d97c9d72bc,1607884742683:39a447a8-5d61-469c-901b-68264ad6812a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9828,1607884742683:c24dfd0d-7799-4f31-8660-01d97c9d72bc,1607884742683:14eaca93-1347-47c6-9679-8b851f78ba66,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9831,1607884742683:1a6e26b9-3b40-4eb7-9582-5c36839ea28d,1607884742683:de3974df-a761-4a91-80f6-1d028af8602a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9835,1607884742682:d997b078-1a41-4db7-af23-d8612efe98b8,1607884742682:8ebf3cf8-89ad-4668-9b2f-109c7b38aae8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9838,1607884742682:d997b078-1a41-4db7-af23-d8612efe98b8,1607884742682:20392ae7-c3ac-455c-b321-72fb5ff9e36e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9840,1607884742682:c4b7774f-f5b8-4c4a-977b-8e2edbcae98c,1607884742682:7ffb23b0-7b4f-43f8-91d3-f365cd723984,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9843,1607884742681:27cca695-52ac-4c74-8776-2815dd0e898a,1607884742681:e58bde22-c020-426b-8325-2f0324f207ab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9846,1607884742680:fa7cffb2-ef7b-4779-962e-5e8acce49c9a,1607884742680:5bc3909f-5420-4391-bff9-5867f962dfa7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9849,1607884742679:2ab7ab33-9861-4239-9cba-f4857d365551,1607884742680:7de613e3-1a3a-4ff7-9729-5f416738ec8e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9853,1607884742679:2ab7ab33-9861-4239-9cba-f4857d365551,1607884742679:ed92c94f-433b-43db-986e-3c9185b0828b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9858,1607884742679:1d4bb04b-7cfd-48e5-a0d6-73fecb0e4545,1607884742679:8475f85a-630a-42c9-abb6-40e69a75e780,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9859,1607884742679:1d4bb04b-7cfd-48e5-a0d6-73fecb0e4545,1607884742679:8475f85a-630a-42c9-abb6-40e69a75e780,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9861,1607884742679:1d4bb04b-7cfd-48e5-a0d6-73fecb0e4545,1607884742679:60917a04-aa54-4006-91a6-9e85e1e13a73,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9864,1607884742678:83ec9cb1-dcba-4d93-a6af-0b2cbcfdfefa,1607884742678:371b1266-7658-4a51-8418-25e18d102bde,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9867,1607884742678:40b4b7ee-18a4-49e2-870a-3380e8f1e6d4,1607884742678:e007e582-2da6-47c0-b224-ec5c54897e62,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9869,1607884742678:40b4b7ee-18a4-49e2-870a-3380e8f1e6d4,1607884742678:61638aea-25e6-43dc-8e22-8e5fd98117ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9872,1607884742677:ad310dc9-3aaa-483a-a325-b0ec1223fe6b,1607884742678:215178fe-9880-4464-bb92-b83294223876,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9875,1607884742677:ad310dc9-3aaa-483a-a325-b0ec1223fe6b,1607884742677:dda576d4-0683-40c5-afcf-d584bdfd57ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9876,1607884742677:ad310dc9-3aaa-483a-a325-b0ec1223fe6b,1607884742677:dda576d4-0683-40c5-afcf-d584bdfd57ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9878,1607884742677:4955ba4f-d8ce-4a57-ad69-edbefb0693d2,1607884742677:f48b2c4d-dd95-4a22-bd02-9575dffdcd65,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9881,1607884742676:e4864ba9-2a4f-4e8c-99b6-0c9d9f143dae,1607884742677:cb1b0a76-ca88-4aa6-975a-313f104b9fd8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9885,1607884742676:e4864ba9-2a4f-4e8c-99b6-0c9d9f143dae,1607884742676:6538822b-3f38-4077-bc00-a73abc421a35,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9891,1607884742676:5ce9aff1-093a-453e-834c-601b6cc889a2,1607884742676:ca6794b6-e021-404e-b713-b76d7de09202,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9896,1607884742676:5ce9aff1-093a-453e-834c-601b6cc889a2,1607884742676:45d35865-9a49-486f-a610-4bca0998a861,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9899,1607884742675:bdeda16e-fc60-4041-9fb4-bb13f72b36a5,1607884742675:fe6f5bc9-ef03-412d-b728-93c840e98168,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9903,1607884742675:522bd056-aa55-4e25-9097-6800a7cbd63d,1607884742675:85f0bafd-aae1-45fd-ac43-27ebbf2c4a9c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9906,1607884742675:522bd056-aa55-4e25-9097-6800a7cbd63d,1607884742675:8134fdec-96fe-4f91-b91b-87affe639465,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9909,1607884742674:bd9fe3bd-9dcb-4c0a-a328-4b0172a442f0,1607884742674:4fe67aa7-e28d-4eb0-bfd0-598031876243,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9912,1607884742674:6fb50935-23ee-49bc-aaae-138408eed862,1607884742674:feec802d-abb9-4a51-b6b0-82fc3826ec31,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9916,1607884742673:647e2f6c-8464-40b6-90fe-e92a50274e2a,1607884742673:b92fc50a-5475-4885-ba4f-c7be12ecfff2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9919,1607884742673:43102c3d-fd0a-4dd4-8475-b2732782fcb1,1607884742673:c68cfada-5851-4e58-97a7-0e37a409b46a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9923,1607884742673:43102c3d-fd0a-4dd4-8475-b2732782fcb1,1607884742673:195167c4-1057-47ab-b725-8a7cd4164d67,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9929,1607884742672:a8388dd0-31bd-434c-a62d-e74e1fe42ca6,1607884742672:ebc67d0b-833c-4d7d-a4a7-2bfaed5cd689,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9934,1607884742672:a8388dd0-31bd-434c-a62d-e74e1fe42ca6,1607884742672:1e4ff27e-0bbc-4907-a229-cdbfdcf8e29d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9937,1607884742671:aef5657f-0fdb-4cb1-85ee-5dd4204ba22f,1607884742671:3a90b344-8a2b-46e2-8181-d76e8838bb2e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9940,1607884742671:40d32ec0-92f4-4308-98c5-8a59668a3e79,1607884742671:ab47cc77-5c7c-4a2f-8de3-89ae47f0065e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9944,1607884742671:3ef38361-e735-4577-8b2e-1fc5f73ca0b8,1607884742671:e05aca89-578f-4bea-8dda-29d24cf313dc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9952,1607884742670:9ab7c116-4d41-4ca3-91b4-8f15cd126e51,1607884742670:c5bcca63-b052-4799-b2f7-560a67061c80,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9955,1607884742670:9ab7c116-4d41-4ca3-91b4-8f15cd126e51,1607884742670:8bf59c6c-3ff3-4cdd-a783-406ada09caa5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9958,1607884742669:a37b09e6-b7c6-47e7-9ef5-dcaf93c6261a,1607884742669:e14d8eab-d08f-4078-abb3-2f9945d1f62b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9960,1607884742669:a37b09e6-b7c6-47e7-9ef5-dcaf93c6261a,1607884742669:4322ee84-3b11-46c9-b7d3-cda156512eac,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9964,1607884742669:2987932c-3c7b-4917-ad2a-9c493c0f4ec2,1607884742669:c151fb54-86ce-4ad7-9c63-8a66decb0eb5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9969,1607884742669:2987932c-3c7b-4917-ad2a-9c493c0f4ec2,1607884742669:1b769ba5-36ec-4059-9bf8-ab5b079678d1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9973,1607884742668:5732fdeb-fc10-43d7-9543-cf754e3fcf28,1607884742668:360687d8-9ca4-4cc8-904a-dcc0c4d4d475,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9977,1607884742666:f7835777-5d8c-4a9b-88df-e54e2cd4491c,1607884742666:1b5bfc35-ac10-4181-85b9-4c62f0e0c3ec,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
9980,1607884742666:644110e3-3460-4919-98c5-b32d1ff73dfd,1607884742667:e3f6161e-403d-4a5b-ac08-0ae20053157f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""",Yes
