,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,calledMethod,size_p,diff
4489,1607900359014:ffe56642-54a1-4b0a-a5bf-b8f1cb85205e,1607900359015:6bf3a610-f187-474c-98c4-b155c7819f45,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4490,1607900359014:ffe56642-54a1-4b0a-a5bf-b8f1cb85205e,1607900359015:6bf3a610-f187-474c-98c4-b155c7819f45,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4492,1607900359014:ffe56642-54a1-4b0a-a5bf-b8f1cb85205e,1607900359014:698a763f-53fa-42e1-afa3-c08bc79d2db1,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4494,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:51364da9-6cc6-4241-8022-4e45c0117e3d,0,True,EmptyObject,none,none,clear,clear,0,No
4495,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:51364da9-6cc6-4241-8022-4e45c0117e3d,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4496,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:51364da9-6cc6-4241-8022-4e45c0117e3d,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4497,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:51364da9-6cc6-4241-8022-4e45c0117e3d,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4498,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:51364da9-6cc6-4241-8022-4e45c0117e3d,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4500,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:4fa544af-2e33-400e-abc7-2a6161021686,0,True,EmptyObject,none,none,clear,clear,0,No
4501,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:4fa544af-2e33-400e-abc7-2a6161021686,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4502,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:4fa544af-2e33-400e-abc7-2a6161021686,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4503,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:4fa544af-2e33-400e-abc7-2a6161021686,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4504,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:4fa544af-2e33-400e-abc7-2a6161021686,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4505,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:4fa544af-2e33-400e-abc7-2a6161021686,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4506,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:4fa544af-2e33-400e-abc7-2a6161021686,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4508,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:1c53a4a2-90b7-4340-b87a-321f0be14f69,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4509,1607900359014:fc814530-57e9-4a64-8a05-df856ce95083,1607900359014:1c53a4a2-90b7-4340-b87a-321f0be14f69,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4511,1607900359014:7b369673-47b7-4c7c-a12e-211a4328fbaf,1607900359014:40ebd1f5-631b-4c38-9ed3-69a02a417220,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4512,1607900359014:7b369673-47b7-4c7c-a12e-211a4328fbaf,1607900359014:40ebd1f5-631b-4c38-9ed3-69a02a417220,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4514,1607900359014:3401861c-1f4d-432b-8a99-d3f2c6fc7572,1607900359014:bb3c1460-6cea-4105-b010-9feb76924724,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4515,1607900359014:3401861c-1f4d-432b-8a99-d3f2c6fc7572,1607900359014:bb3c1460-6cea-4105-b010-9feb76924724,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4517,1607900359014:021829af-68fe-414a-9b44-624b4d1ef1da,1607900359014:c49386c2-d448-4472-aaf8-beec5056b754,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4518,1607900359014:021829af-68fe-414a-9b44-624b4d1ef1da,1607900359014:c49386c2-d448-4472-aaf8-beec5056b754,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4521,1607900359013:e0a99147-d2ec-4f5d-849b-62dad6002d24,1607900359013:662836a3-3a41-4bd4-8d00-acb6e3d43e13,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4523,1607900359013:e0a99147-d2ec-4f5d-849b-62dad6002d24,1607900359013:6462d699-2a72-40b2-a0fa-796997ab0952,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4524,1607900359013:e0a99147-d2ec-4f5d-849b-62dad6002d24,1607900359013:6462d699-2a72-40b2-a0fa-796997ab0952,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4526,1607900359013:d5583fd8-f0a5-4188-b58f-bf470c976dec,1607900359013:d0b83bae-6fd6-4b03-9785-d900a4634032,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4527,1607900359013:d5583fd8-f0a5-4188-b58f-bf470c976dec,1607900359013:d0b83bae-6fd6-4b03-9785-d900a4634032,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4529,1607900359013:a7dc05fb-fd95-49f7-9fbf-02cd041e2264,1607900359013:f9aceaaf-17fb-4c9a-b513-7cf7ebc518da,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4530,1607900359013:a7dc05fb-fd95-49f7-9fbf-02cd041e2264,1607900359013:f9aceaaf-17fb-4c9a-b513-7cf7ebc518da,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4532,1607900359013:a7dc05fb-fd95-49f7-9fbf-02cd041e2264,1607900359013:cd6d2770-1c95-4cda-86da-342d5186e570,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4533,1607900359013:a7dc05fb-fd95-49f7-9fbf-02cd041e2264,1607900359013:cd6d2770-1c95-4cda-86da-342d5186e570,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
4535,1607900359013:a43c1741-2b51-4cdb-b825-e23027a97304,1607900359013:0133bdec-1ff2-46d1-af44-2731bf303590,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4536,1607900359013:a43c1741-2b51-4cdb-b825-e23027a97304,1607900359013:0133bdec-1ff2-46d1-af44-2731bf303590,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4538,1607900359013:7db20de6-2c68-49c8-8a78-828433722f5a,1607900359014:82fd5752-a707-434f-945c-a4fb2cd4fa9e,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4539,1607900359013:7db20de6-2c68-49c8-8a78-828433722f5a,1607900359014:82fd5752-a707-434f-945c-a4fb2cd4fa9e,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4541,1607900359013:7db20de6-2c68-49c8-8a78-828433722f5a,1607900359013:a2dc7e1e-0d97-4663-98ac-feb65142eed5,0,True,EmptyObject,none,none,clear,clear,0,No
4542,1607900359013:7db20de6-2c68-49c8-8a78-828433722f5a,1607900359013:a2dc7e1e-0d97-4663-98ac-feb65142eed5,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4543,1607900359013:7db20de6-2c68-49c8-8a78-828433722f5a,1607900359013:a2dc7e1e-0d97-4663-98ac-feb65142eed5,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4544,1607900359013:7db20de6-2c68-49c8-8a78-828433722f5a,1607900359013:a2dc7e1e-0d97-4663-98ac-feb65142eed5,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4545,1607900359013:7db20de6-2c68-49c8-8a78-828433722f5a,1607900359013:a2dc7e1e-0d97-4663-98ac-feb65142eed5,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4547,1607900359013:2e28e842-2f45-4369-9c96-859d81dcaf07,1607900359013:eaa3d7a0-f1cf-48a7-b0f8-e64bc37af95c,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4548,1607900359013:2e28e842-2f45-4369-9c96-859d81dcaf07,1607900359013:eaa3d7a0-f1cf-48a7-b0f8-e64bc37af95c,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4550,1607900359013:2e28e842-2f45-4369-9c96-859d81dcaf07,1607900359013:a23ed11b-7c89-4994-8b0d-2e48a1bccb4a,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4551,1607900359013:2e28e842-2f45-4369-9c96-859d81dcaf07,1607900359013:a23ed11b-7c89-4994-8b0d-2e48a1bccb4a,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
4553,1607900359012:f8fe2ce7-fa13-4cd5-b2e1-15efdbb176b5,1607900359012:4ed53cda-ecfd-41d8-9c42-01039f7cc6b1,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4554,1607900359012:f8fe2ce7-fa13-4cd5-b2e1-15efdbb176b5,1607900359012:4ed53cda-ecfd-41d8-9c42-01039f7cc6b1,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4556,1607900359012:dd1166c9-c834-4f9b-80d7-faac3d88f737,1607900359012:7e20b4fe-63af-44f9-9afb-cd2b6def2ae2,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4557,1607900359012:dd1166c9-c834-4f9b-80d7-faac3d88f737,1607900359012:7e20b4fe-63af-44f9-9afb-cd2b6def2ae2,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4559,1607900359012:ceb148b3-cdb5-4b36-b716-4b8834a5bc86,1607900359012:999755e4-e8bb-4e4a-b21b-5fc9dfbc217a,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4560,1607900359012:ceb148b3-cdb5-4b36-b716-4b8834a5bc86,1607900359012:999755e4-e8bb-4e4a-b21b-5fc9dfbc217a,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4562,1607900359012:a1756e2a-35ba-4f29-b670-fbf11558bad5,1607900359012:87539d50-7cc3-4a7d-901a-e0f1288ce312,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4563,1607900359012:a1756e2a-35ba-4f29-b670-fbf11558bad5,1607900359012:87539d50-7cc3-4a7d-901a-e0f1288ce312,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4565,1607900359012:7fb51044-cf50-4f1c-916c-35127892ab88,1607900359012:58dffd0a-b9bb-483e-ae6e-cf701cacb677,0,True,EmptyObject,none,none,clear,clear,0,No
4566,1607900359012:7fb51044-cf50-4f1c-916c-35127892ab88,1607900359012:58dffd0a-b9bb-483e-ae6e-cf701cacb677,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4567,1607900359012:7fb51044-cf50-4f1c-916c-35127892ab88,1607900359012:58dffd0a-b9bb-483e-ae6e-cf701cacb677,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4569,1607900359012:7a7d3ca7-438f-4928-91b5-9cd40dc33ab2,1607900359013:5869680e-4042-4401-8c7f-b9afe32b227d,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4570,1607900359012:7a7d3ca7-438f-4928-91b5-9cd40dc33ab2,1607900359013:5869680e-4042-4401-8c7f-b9afe32b227d,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4572,1607900359012:7a7d3ca7-438f-4928-91b5-9cd40dc33ab2,1607900359012:b5ae6369-b936-43a9-b01b-effefdb16c62,0,True,EmptyObject,none,none,clear,clear,0,No
4573,1607900359012:7a7d3ca7-438f-4928-91b5-9cd40dc33ab2,1607900359012:b5ae6369-b936-43a9-b01b-effefdb16c62,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4574,1607900359012:7a7d3ca7-438f-4928-91b5-9cd40dc33ab2,1607900359012:b5ae6369-b936-43a9-b01b-effefdb16c62,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4575,1607900359012:7a7d3ca7-438f-4928-91b5-9cd40dc33ab2,1607900359012:b5ae6369-b936-43a9-b01b-effefdb16c62,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4576,1607900359012:7a7d3ca7-438f-4928-91b5-9cd40dc33ab2,1607900359012:b5ae6369-b936-43a9-b01b-effefdb16c62,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4578,1607900359012:4f48c79c-0a78-42bd-bdad-bbbd4d7211ff,1607900359012:809878dc-227c-49d3-805e-3b969fc27215,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4579,1607900359012:4f48c79c-0a78-42bd-bdad-bbbd4d7211ff,1607900359012:809878dc-227c-49d3-805e-3b969fc27215,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4581,1607900359012:4dbea775-1725-487b-be05-6aefcc390018,1607900359012:d36d19f9-11b3-4e1b-819d-6b8c725fcde9,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4582,1607900359012:4dbea775-1725-487b-be05-6aefcc390018,1607900359012:d36d19f9-11b3-4e1b-819d-6b8c725fcde9,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4584,1607900359012:137023f8-cb8d-408a-a8de-4ff3c003c0c6,1607900359012:6cd1d8e2-38c2-4da2-a056-bc7a2f31408a,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4585,1607900359012:137023f8-cb8d-408a-a8de-4ff3c003c0c6,1607900359012:6cd1d8e2-38c2-4da2-a056-bc7a2f31408a,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4587,1607900359011:fd8cf4f3-6f38-4ad6-958a-3696e65d03bd,1607900359011:3b4739f5-3d8a-434e-b00a-6703ead91ec0,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4588,1607900359011:fd8cf4f3-6f38-4ad6-958a-3696e65d03bd,1607900359011:3b4739f5-3d8a-434e-b00a-6703ead91ec0,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4590,1607900359011:d42e81f8-f32b-4958-bc3e-5b5c2c8a87b8,1607900359011:f5602f5f-8676-41fb-9574-3a93f7649e91,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4591,1607900359011:d42e81f8-f32b-4958-bc3e-5b5c2c8a87b8,1607900359011:f5602f5f-8676-41fb-9574-3a93f7649e91,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4593,1607900359011:d42e81f8-f32b-4958-bc3e-5b5c2c8a87b8,1607900359011:5c9050cc-d5e9-4c6a-8699-e7ed52021b6f,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4594,1607900359011:d42e81f8-f32b-4958-bc3e-5b5c2c8a87b8,1607900359011:5c9050cc-d5e9-4c6a-8699-e7ed52021b6f,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
4595,1607900359011:d42e81f8-f32b-4958-bc3e-5b5c2c8a87b8,1607900359011:5c9050cc-d5e9-4c6a-8699-e7ed52021b6f,3,True,class java.lang.String,class java.lang.String,none,none,push,2,Yes
4596,1607900359011:d42e81f8-f32b-4958-bc3e-5b5c2c8a87b8,1607900359011:5c9050cc-d5e9-4c6a-8699-e7ed52021b6f,3,True,class java.lang.String,none,none,clear,clear,3,Yes
4598,1607900359011:d42e81f8-f32b-4958-bc3e-5b5c2c8a87b8,1607900359011:371153ef-b9f7-4cf8-9e68-0a8b03e649f7,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4600,1607900359011:ce7a2245-ff1a-4456-a515-71701c1f41ff,1607900359011:768d4379-1110-4cb3-bd4c-1da40f5c830c,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4601,1607900359011:ce7a2245-ff1a-4456-a515-71701c1f41ff,1607900359011:768d4379-1110-4cb3-bd4c-1da40f5c830c,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4603,1607900359011:92abd734-d19b-4ab7-ae75-d5f3a96feeca,1607900359011:aaa9a36e-3aa4-44ad-ad06-f8c29ed7a1c7,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4604,1607900359011:92abd734-d19b-4ab7-ae75-d5f3a96feeca,1607900359011:aaa9a36e-3aa4-44ad-ad06-f8c29ed7a1c7,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4606,1607900359011:8e5bc1a0-d59a-48e0-8dcd-0efacb4a4670,1607900359011:b282ec81-2e05-44e5-83ee-a7107cb92a4c,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4607,1607900359011:8e5bc1a0-d59a-48e0-8dcd-0efacb4a4670,1607900359011:b282ec81-2e05-44e5-83ee-a7107cb92a4c,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4609,1607900359011:2801056e-3f41-4885-9c34-ab0d26d4e402,1607900359011:ec4cc3de-1181-45f3-823d-797b2af502a2,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4610,1607900359011:2801056e-3f41-4885-9c34-ab0d26d4e402,1607900359011:ec4cc3de-1181-45f3-823d-797b2af502a2,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4612,1607900359010:ceb8718d-691a-4789-970a-4883ee5a8bba,1607900359010:2f2bd86f-0904-4a18-a3b4-b679978fd851,0,True,EmptyObject,none,none,clear,clear,0,No
4613,1607900359010:ceb8718d-691a-4789-970a-4883ee5a8bba,1607900359010:2f2bd86f-0904-4a18-a3b4-b679978fd851,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4614,1607900359010:ceb8718d-691a-4789-970a-4883ee5a8bba,1607900359010:2f2bd86f-0904-4a18-a3b4-b679978fd851,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4615,1607900359010:ceb8718d-691a-4789-970a-4883ee5a8bba,1607900359010:2f2bd86f-0904-4a18-a3b4-b679978fd851,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4616,1607900359010:ceb8718d-691a-4789-970a-4883ee5a8bba,1607900359010:2f2bd86f-0904-4a18-a3b4-b679978fd851,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4618,1607900359010:ceb8718d-691a-4789-970a-4883ee5a8bba,1607900359010:2b9b5977-27b5-4631-89b9-22b46227b8c2,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4619,1607900359010:ceb8718d-691a-4789-970a-4883ee5a8bba,1607900359010:2b9b5977-27b5-4631-89b9-22b46227b8c2,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4621,1607900359010:4f81c540-94c9-4ba9-8318-5018b6abd958,1607900359010:95cce4d4-298e-41ed-8d02-29720fff77a8,0,True,EmptyObject,none,none,clear,clear,0,No
4622,1607900359010:4f81c540-94c9-4ba9-8318-5018b6abd958,1607900359010:95cce4d4-298e-41ed-8d02-29720fff77a8,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4623,1607900359010:4f81c540-94c9-4ba9-8318-5018b6abd958,1607900359010:95cce4d4-298e-41ed-8d02-29720fff77a8,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4624,1607900359010:4f81c540-94c9-4ba9-8318-5018b6abd958,1607900359010:95cce4d4-298e-41ed-8d02-29720fff77a8,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4625,1607900359010:4f81c540-94c9-4ba9-8318-5018b6abd958,1607900359010:95cce4d4-298e-41ed-8d02-29720fff77a8,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4627,1607900359010:4f81c540-94c9-4ba9-8318-5018b6abd958,1607900359010:4cbf1f09-f128-4e28-a338-6494e7616d66,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4628,1607900359010:4f81c540-94c9-4ba9-8318-5018b6abd958,1607900359010:4cbf1f09-f128-4e28-a338-6494e7616d66,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4630,1607900359010:48d14060-8133-41fa-97ca-a21f49641429,1607900359010:c94936b5-a14d-444b-b25d-2841cf68b6f3,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4631,1607900359010:48d14060-8133-41fa-97ca-a21f49641429,1607900359010:c94936b5-a14d-444b-b25d-2841cf68b6f3,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4633,1607900359010:48d14060-8133-41fa-97ca-a21f49641429,1607900359010:64411ed0-aea0-403b-8a21-ca6bef38ebf5,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4636,1607900359010:0f8562a0-3165-4ede-bb7e-6f33b98735e0,1607900359010:451c19c1-59fe-4ed5-ad8c-ac129685560c,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4637,1607900359010:0f8562a0-3165-4ede-bb7e-6f33b98735e0,1607900359010:451c19c1-59fe-4ed5-ad8c-ac129685560c,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4639,1607900359010:08493b98-d4bc-4da8-9e96-a50ce3cbb823,1607900359010:9777f863-a1e1-49ac-a233-c6425e548134,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4640,1607900359010:08493b98-d4bc-4da8-9e96-a50ce3cbb823,1607900359010:9777f863-a1e1-49ac-a233-c6425e548134,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4642,1607900359010:08493b98-d4bc-4da8-9e96-a50ce3cbb823,1607900359010:3b2bf9b4-5b3d-4bf7-a9d2-379fe5d5dc0c,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4644,1607900359009:b65b0d94-ac48-421c-a84b-ad7ae08ffc4c,1607900359009:ef55f261-f34d-4d27-9877-ff1a9bf7d311,0,True,EmptyObject,none,none,clear,clear,0,No
4645,1607900359009:b65b0d94-ac48-421c-a84b-ad7ae08ffc4c,1607900359009:ef55f261-f34d-4d27-9877-ff1a9bf7d311,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4646,1607900359009:b65b0d94-ac48-421c-a84b-ad7ae08ffc4c,1607900359009:ef55f261-f34d-4d27-9877-ff1a9bf7d311,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4648,1607900359009:b50968c9-d816-4635-abc1-e352aa1811ad,1607900359009:6560f07b-1b7c-4109-883a-90db79d6de00,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4649,1607900359009:b50968c9-d816-4635-abc1-e352aa1811ad,1607900359009:6560f07b-1b7c-4109-883a-90db79d6de00,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4651,1607900359009:b50968c9-d816-4635-abc1-e352aa1811ad,1607900359009:02670658-4c2a-4e16-9114-229179471230,0,True,EmptyObject,none,none,clear,clear,0,No
4652,1607900359009:b50968c9-d816-4635-abc1-e352aa1811ad,1607900359009:02670658-4c2a-4e16-9114-229179471230,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4653,1607900359009:b50968c9-d816-4635-abc1-e352aa1811ad,1607900359009:02670658-4c2a-4e16-9114-229179471230,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4654,1607900359009:b50968c9-d816-4635-abc1-e352aa1811ad,1607900359009:02670658-4c2a-4e16-9114-229179471230,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4655,1607900359009:b50968c9-d816-4635-abc1-e352aa1811ad,1607900359009:02670658-4c2a-4e16-9114-229179471230,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4657,1607900359009:b133ce8c-281a-4824-8d94-6a90ad8eea5b,1607900359009:436e3947-30a5-43d7-ab75-cf70d1814aa6,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4658,1607900359009:b133ce8c-281a-4824-8d94-6a90ad8eea5b,1607900359009:436e3947-30a5-43d7-ab75-cf70d1814aa6,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4660,1607900359009:b133ce8c-281a-4824-8d94-6a90ad8eea5b,1607900359009:23876dbb-2a1b-4ed5-9551-ec989106b4f1,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4662,1607900359009:935dec34-9498-485f-9461-daaf107495c6,1607900359009:a1ed0bac-11cd-40ce-b752-12820ec8a300,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4663,1607900359009:935dec34-9498-485f-9461-daaf107495c6,1607900359009:a1ed0bac-11cd-40ce-b752-12820ec8a300,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4665,1607900359009:935dec34-9498-485f-9461-daaf107495c6,1607900359009:2f712e55-5e8c-44f9-bee9-e80d17a962ac,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4666,1607900359009:935dec34-9498-485f-9461-daaf107495c6,1607900359009:2f712e55-5e8c-44f9-bee9-e80d17a962ac,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
4668,1607900359009:37755450-3c1c-4301-aab7-d9fb3e26dcf9,1607900359009:69fd0bdc-247c-49bd-bacf-3e1fd264455a,0,True,EmptyObject,none,none,clear,clear,0,No
4669,1607900359009:37755450-3c1c-4301-aab7-d9fb3e26dcf9,1607900359009:69fd0bdc-247c-49bd-bacf-3e1fd264455a,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4670,1607900359009:37755450-3c1c-4301-aab7-d9fb3e26dcf9,1607900359009:69fd0bdc-247c-49bd-bacf-3e1fd264455a,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4671,1607900359009:37755450-3c1c-4301-aab7-d9fb3e26dcf9,1607900359009:69fd0bdc-247c-49bd-bacf-3e1fd264455a,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4672,1607900359009:37755450-3c1c-4301-aab7-d9fb3e26dcf9,1607900359009:69fd0bdc-247c-49bd-bacf-3e1fd264455a,1,True,class java.lang.String,none,none,clear,clear,1,Yes
4674,1607900359009:37755450-3c1c-4301-aab7-d9fb3e26dcf9,1607900359009:0995e981-cd3b-484e-827a-5c481850807e,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4675,1607900359009:37755450-3c1c-4301-aab7-d9fb3e26dcf9,1607900359009:0995e981-cd3b-484e-827a-5c481850807e,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4677,1607900359008:ddcccba8-5bdc-4c4d-a984-bdde5420519a,1607900359008:a8710caa-cf49-47b4-aabf-957fc3c1fc6e,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4679,1607900359008:ddcccba8-5bdc-4c4d-a984-bdde5420519a,1607900359008:8fc1c442-cb5f-4e03-98f8-503945c92712,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4680,1607900359008:ddcccba8-5bdc-4c4d-a984-bdde5420519a,1607900359008:8fc1c442-cb5f-4e03-98f8-503945c92712,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4682,1607900359008:dc632e2a-23fb-4580-be82-22d2060b62bb,1607900359008:e8c5b5de-ebee-4649-a6ff-55d09b1fbad2,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4683,1607900359008:dc632e2a-23fb-4580-be82-22d2060b62bb,1607900359008:e8c5b5de-ebee-4649-a6ff-55d09b1fbad2,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
4685,1607900359008:dc632e2a-23fb-4580-be82-22d2060b62bb,1607900359008:2b972604-f112-4d46-83d8-6adb6f485f83,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
4686,1607900359008:dc632e2a-23fb-4580-be82-22d2060b62bb,1607900359008:2b972604-f112-4d46-83d8-6adb6f485f83,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
