,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
8888,1607938043221:83cf2a69-3772-46ae-8aee-b57fb85573f1,1607938043221:cca00994-a9ed-4f0d-b751-4b169879aabb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8889,1607938043221:83cf2a69-3772-46ae-8aee-b57fb85573f1,1607938043221:cca00994-a9ed-4f0d-b751-4b169879aabb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
8891,1607938043221:5a492200-231d-4a6a-92a4-6c5a283dcebd,1607938043221:cdf5ab87-4320-434b-83dc-3e583f62e0a8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8894,1607938043220:ffcf7f9d-a730-43ba-8de8-01d561a6171e,1607938043220:3e3fe202-0d3d-4451-97e8-b44aeab48634,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8897,1607938043220:f4b19e1c-5192-41c3-a5e8-4d63b5c4019b,1607938043220:587a95e6-f782-4ecc-9d91-019e2687a32b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8901,1607938043220:f4b19e1c-5192-41c3-a5e8-4d63b5c4019b,1607938043220:08d7cfc2-b006-48d9-bcf3-a96e88ecc8d3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
8906,1607938043220:d57d56d8-d00b-4bc2-adac-c7f214555977,1607938043220:78fd1ac2-d771-412c-9975-c8de70a96267,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8909,1607938043220:99145f05-0285-4d80-94aa-507e450060f4,1607938043220:8d50d89d-a4ce-467b-a2a4-b5a8f5d6afdc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8912,1607938043220:99145f05-0285-4d80-94aa-507e450060f4,1607938043220:0157c3cc-5510-4e4d-aa11-ce54d9bbe930,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8914,1607938043219:b57e2352-b503-43cf-b96e-f6a66d7da33b,1607938043219:506db09c-1448-4ee4-936a-e2dda36d389c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8917,1607938043219:8a9dd4fd-b5bc-43ad-97db-25f5a0381be6,1607938043219:9432cedd-8aac-47b3-938c-eb0b306a9688,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8918,1607938043219:8a9dd4fd-b5bc-43ad-97db-25f5a0381be6,1607938043219:9432cedd-8aac-47b3-938c-eb0b306a9688,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
8920,1607938043219:8a9dd4fd-b5bc-43ad-97db-25f5a0381be6,1607938043219:15dc83d9-2c8d-463d-bd1b-f845c61d6805,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8923,1607938043219:3425397f-ec5d-4b07-ad08-f5c3fc05c57a,1607938043219:c1433751-b6fc-41da-a22c-ef9d58861eb2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8927,1607938043219:2f873ffd-00ff-4ee7-b641-d20b642df664,1607938043219:cd79963f-3329-4b60-9599-19dfd249abcc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
8930,1607938043219:0ffc48ee-8351-48e2-b735-6ef7b3efc9e2,1607938043219:19a01476-e15a-4410-9b53-a66a0efb45e3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8933,1607938043218:9976f473-d806-4dc6-ae8e-ba58a93f1cc7,1607938043218:be7efe3b-5c70-4baf-b446-2416b045df2a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8936,1607938043218:9976f473-d806-4dc6-ae8e-ba58a93f1cc7,1607938043218:8512a04e-4aa3-4ff2-8140-572815b329a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8940,1607938043218:9976f473-d806-4dc6-ae8e-ba58a93f1cc7,1607938043218:13ef81c0-2ee0-4371-bd72-c752eae7e601,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
8946,1607938043218:720ef2af-c543-4707-ac74-d919226f541d,1607938043218:b0663645-a67d-4938-a7db-01ca66756221,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8947,1607938043218:720ef2af-c543-4707-ac74-d919226f541d,1607938043218:b0663645-a67d-4938-a7db-01ca66756221,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
8948,1607938043218:720ef2af-c543-4707-ac74-d919226f541d,1607938043218:b0663645-a67d-4938-a7db-01ca66756221,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
8951,1607938043218:720ef2af-c543-4707-ac74-d919226f541d,1607938043218:2baf04d2-1f4c-4f9d-80f9-fda908cb7ce2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8953,1607938043218:720ef2af-c543-4707-ac74-d919226f541d,1607938043218:086d461e-133d-4f02-9132-94de6f6024d9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8956,1607938043218:55254110-251b-4abe-a5e7-8fd7ad34e9fa,1607938043219:f7a29df9-418a-4c78-aa86-fb0c075b3d4e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8959,1607938043218:55254110-251b-4abe-a5e7-8fd7ad34e9fa,1607938043219:9fe89866-f4db-428d-8feb-c3837761925b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8962,1607938043217:df0df57c-83d1-4a0d-b649-59052852e8b6,1607938043217:7a7a797c-1910-4c59-af69-70a1ceecef1a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8965,1607938043217:df0df57c-83d1-4a0d-b649-59052852e8b6,1607938043217:3d0593bc-a742-4ffe-b62e-7ead83c2a7f4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8967,1607938043217:a44b958f-38c6-49a5-9fda-176626546997,1607938043217:9f7593ad-8255-4f07-ac56-5ed9e55eb23f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8970,1607938043217:77db06a0-41a4-4ec5-9e4c-e2d47a8dbc7a,1607938043217:84b9a68b-6e2d-4fde-914f-19085b228bd1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8977,1607938043217:6fd92e21-52bc-498d-b2af-8810f5d2fe00,1607938043217:0775a10f-3995-4e65-9bf0-f01f8287cd70,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8980,1607938043215:d68fdc68-0ea5-44d6-9fbf-e545538a8b18,1607938043215:e4aa2ed8-7899-4a4a-b4d8-ac6ce17a034a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8983,1607938043215:63ec8ac3-5326-46aa-b5a3-61a64bdaf010,1607938043215:f96e6bea-9d5b-4c4b-9a16-ef033a46cb9f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8986,1607938043215:497a70c5-f75f-4068-ac28-129028c8a5f3,1607938043215:0807a590-774c-42a3-acd9-3cf4ee5ed72c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8990,1607938043214:b4322927-9973-46f6-8fce-85a95a4e6c96,1607938043214:86dad753-d121-4858-a569-22f1435abd98,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8992,1607938043214:b4322927-9973-46f6-8fce-85a95a4e6c96,1607938043214:265bac67-d4a3-4b27-99d8-eb2226188fc9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
8996,1607938043214:a61394cc-849b-42db-b9b4-a70e6ae320f2,1607938043214:a7570d40-e1aa-4a9c-a2ba-d63580021025,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
8999,1607938043214:33c5388c-838e-4c3d-9091-f85a033b7a9e,1607938043214:5f975773-2d64-4dc5-b6f3-1d0882958fed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9002,1607938043214:2ae6baa5-ca7f-43f1-9e20-feea8e0ec71a,1607938043214:a9a1cc6a-3735-4c37-af0a-975a2e71fbf2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9006,1607938043213:f226ff18-5d98-4a4b-8dce-7f8f990df8ca,1607938043213:701dba63-7541-474a-8343-d975e1268842,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9011,1607938043213:f226ff18-5d98-4a4b-8dce-7f8f990df8ca,1607938043213:3b846277-9453-461b-9235-3671f7e6b216,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9014,1607938043213:bfd40423-ffc9-4f4d-9d36-46a5a944760d,1607938043213:53db2b8d-2c5c-4089-856b-2410f0e32834,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9017,1607938043213:3915c961-3fc6-4d06-b27c-a3d3f2ade0c1,1607938043213:9a7e2942-df07-469c-aede-eac1b517603a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9020,1607938043213:3915c961-3fc6-4d06-b27c-a3d3f2ade0c1,1607938043213:4e0f2a33-fd22-4f14-8c79-1319a3351cd7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9023,1607938043212:f0eb7059-b10b-48a9-9a82-914287de8cc8,1607938043212:673f4960-9220-4790-8d12-c6cccdf93ca8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9028,1607938043212:f0eb7059-b10b-48a9-9a82-914287de8cc8,1607938043212:2b9288f6-c119-44d8-9566-90e9da8ce409,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9031,1607938043212:d6b47a74-82fc-4c0f-b772-8f95d562cb2f,1607938043212:3b88eaa6-8355-4b56-aa7e-b8dc15333e7a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9034,1607938043212:06ed9cb5-0476-4bcb-9551-6608338b0fe4,1607938043212:8581af09-a9a3-4441-9c8f-0439be9f34d0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9037,1607938043211:dd5b52bd-6a49-443f-b714-6b6dc04083b5,1607938043211:646a5b72-2f46-46ed-94a7-a0b24e260e79,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9040,1607938043211:bdaa8b64-8659-4dd7-84d5-59a1b8e8bc4f,1607938043211:a5f96e8b-e644-4567-a98e-f3aef33c3175,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9043,1607938043211:bdaa8b64-8659-4dd7-84d5-59a1b8e8bc4f,1607938043211:55df5d67-6116-4cb9-a7f8-c92bde41f675,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9045,1607938043211:4a62b6b3-b571-4227-bec2-c977c8cfdf37,1607938043211:9558f8d7-7175-44bd-8a37-9b47e0da7210,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9048,1607938043211:30756aff-cba5-496e-9d4a-b1a95fdf7440,1607938043211:12d076ff-12f9-4503-b4ad-972050585c49,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9052,1607938043210:c5d1eea5-11b0-4909-b6dc-492021ed7cf1,1607938043210:8bb75d57-216a-4878-b1f5-3bd89ecd40c3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9057,1607938043210:c5d1eea5-11b0-4909-b6dc-492021ed7cf1,1607938043210:7f355fcb-f64c-4d5d-b16b-46c5d937ed2a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9060,1607938043210:4416540d-6b5d-4ba5-a1a0-1ffa6e46b09d,1607938043210:4ccd6625-5f8d-4848-a574-e414c7a822f7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9062,1607938043210:4416540d-6b5d-4ba5-a1a0-1ffa6e46b09d,1607938043210:2e0c2ddd-3ad4-472c-8828-e54458e6201c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9066,1607938043209:e983e749-bff2-4710-8142-54ccf43820fe,1607938043209:061410ea-a97b-407f-8c3f-37544aeb0f04,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9069,1607938043209:75d1a314-697b-4f36-89ad-711fc151e088,1607938043209:fc943964-85ba-49a8-a072-e9fc449b98d9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9073,1607938043209:75d1a314-697b-4f36-89ad-711fc151e088,1607938043209:50e166a7-6275-48aa-9d5d-3150230c6f30,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9079,1607938043209:099a7a19-ba92-489d-930c-d35a6fe58c4e,1607938043209:54c7c48d-8825-4f84-a5a6-3b14a052f161,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
9084,1607938043209:099a7a19-ba92-489d-930c-d35a6fe58c4e,1607938043209:0107387e-d9d6-4443-98db-96cc863270a5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9087,1607938043208:84210571-e782-4678-b0d9-b705a3b054ae,1607938043208:be582343-2990-46b5-b80a-a02dcd9a6305,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9089,1607938043208:84210571-e782-4678-b0d9-b705a3b054ae,1607938043208:0b0e06d3-6223-411c-89fb-c48e9c45edea,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9092,1607938043208:7345ffc2-f438-48c5-8ad4-993dbed598c7,1607938043208:192055f4-2395-4386-a39c-59ae247ab0b7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
9095,1607938043208:2338a5aa-1ae5-44a2-a8a9-f6e410933977,1607938043208:a0fe4bd9-5680-44ae-945c-078e573913d8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
