,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
5250,1607900029395:b1939715-fc92-43cf-8fd6-16400e3f3a69,1607900029395:4e86fca8-8095-4fef-8f99-6170b4802487,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5251,1607900029395:b1939715-fc92-43cf-8fd6-16400e3f3a69,1607900029395:4e86fca8-8095-4fef-8f99-6170b4802487,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5254,1607900029395:9f6cbed0-75db-4dce-8b93-c5499864cb29,1607900029395:f3853e33-e42e-4b22-9d1a-55e8295a3d8d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
5255,1607900029395:9f6cbed0-75db-4dce-8b93-c5499864cb29,1607900029395:f3853e33-e42e-4b22-9d1a-55e8295a3d8d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
5256,1607900029395:9f6cbed0-75db-4dce-8b93-c5499864cb29,1607900029395:f3853e33-e42e-4b22-9d1a-55e8295a3d8d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
5257,1607900029395:9f6cbed0-75db-4dce-8b93-c5499864cb29,1607900029395:f3853e33-e42e-4b22-9d1a-55e8295a3d8d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
5259,1607900029395:9f6cbed0-75db-4dce-8b93-c5499864cb29,1607900029395:e94927bb-482a-4cb5-9047-1fc075152fd8,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5260,1607900029395:9f6cbed0-75db-4dce-8b93-c5499864cb29,1607900029395:e94927bb-482a-4cb5-9047-1fc075152fd8,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5262,1607900029394:8979364c-2de1-4846-b198-01437c5eaa89,1607900029394:c378da64-0df0-43f1-bfab-f99eafd67c37,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5263,1607900029394:8979364c-2de1-4846-b198-01437c5eaa89,1607900029394:c378da64-0df0-43f1-bfab-f99eafd67c37,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5265,1607900029394:8979364c-2de1-4846-b198-01437c5eaa89,1607900029394:8b04cbf2-4475-4a0e-bc94-8696140a2472,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5266,1607900029394:8979364c-2de1-4846-b198-01437c5eaa89,1607900029394:8b04cbf2-4475-4a0e-bc94-8696140a2472,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5269,1607900029394:4f17b18c-469f-406c-a39a-c9e55bae225e,1607900029394:9d009de2-e9e6-4698-a2a2-ff883696ecc6,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
5270,1607900029394:4f17b18c-469f-406c-a39a-c9e55bae225e,1607900029394:9d009de2-e9e6-4698-a2a2-ff883696ecc6,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
5271,1607900029394:4f17b18c-469f-406c-a39a-c9e55bae225e,1607900029394:9d009de2-e9e6-4698-a2a2-ff883696ecc6,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
5272,1607900029394:4f17b18c-469f-406c-a39a-c9e55bae225e,1607900029394:9d009de2-e9e6-4698-a2a2-ff883696ecc6,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
5274,1607900029394:4f17b18c-469f-406c-a39a-c9e55bae225e,1607900029394:8a08d4ee-d8b3-42ca-a38d-af2384bf322b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5275,1607900029394:4f17b18c-469f-406c-a39a-c9e55bae225e,1607900029394:8a08d4ee-d8b3-42ca-a38d-af2384bf322b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5278,1607900029394:45519217-201f-4a52-b34c-99f45d4eaca1,1607900029394:fc7317a7-e084-48ed-8d89-e1592112dbce,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
5279,1607900029394:45519217-201f-4a52-b34c-99f45d4eaca1,1607900029394:fc7317a7-e084-48ed-8d89-e1592112dbce,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
5281,1607900029394:45519217-201f-4a52-b34c-99f45d4eaca1,1607900029394:a997c27b-fbae-4974-b188-e82aaddbe2d1,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5282,1607900029394:45519217-201f-4a52-b34c-99f45d4eaca1,1607900029394:a997c27b-fbae-4974-b188-e82aaddbe2d1,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5284,1607900029394:16237baf-a3ec-4af8-9dcd-3e43cd93c23e,1607900029394:8b05fd0c-4528-46a7-a46f-ba9cb84fa00f,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5285,1607900029394:16237baf-a3ec-4af8-9dcd-3e43cd93c23e,1607900029394:8b05fd0c-4528-46a7-a46f-ba9cb84fa00f,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5287,1607900029394:16237baf-a3ec-4af8-9dcd-3e43cd93c23e,1607900029394:6691018c-190d-4990-b87e-740dbedc35cc,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5288,1607900029394:16237baf-a3ec-4af8-9dcd-3e43cd93c23e,1607900029394:6691018c-190d-4990-b87e-740dbedc35cc,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5289,1607900029394:16237baf-a3ec-4af8-9dcd-3e43cd93c23e,1607900029394:6691018c-190d-4990-b87e-740dbedc35cc,"size == ""4""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5291,1607900029393:8c5e5a3b-a651-44f0-affa-d408908d6c18,1607900029394:75579db3-dfef-4edf-b84c-6b9a9bd00385,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5293,1607900029393:8c5e5a3b-a651-44f0-affa-d408908d6c18,1607900029394:54403da6-98ce-43c0-8436-6370cf6aa6f7,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5294,1607900029393:8c5e5a3b-a651-44f0-affa-d408908d6c18,1607900029394:54403da6-98ce-43c0-8436-6370cf6aa6f7,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5296,1607900029393:8c5e5a3b-a651-44f0-affa-d408908d6c18,1607900029393:3f5b3029-8443-4ae6-a93e-4b0793ea2472,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5297,1607900029393:8c5e5a3b-a651-44f0-affa-d408908d6c18,1607900029393:3f5b3029-8443-4ae6-a93e-4b0793ea2472,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5298,1607900029393:8c5e5a3b-a651-44f0-affa-d408908d6c18,1607900029393:3f5b3029-8443-4ae6-a93e-4b0793ea2472,"size == ""4""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5299,1607900029393:8c5e5a3b-a651-44f0-affa-d408908d6c18,1607900029393:3f5b3029-8443-4ae6-a93e-4b0793ea2472,"size == ""4""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
5302,1607900029392:c98debbb-91e3-4a14-8783-b991190f2d5a,1607900029392:ee5279d6-2cd8-4533-8b10-e5f882c386ad,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
5303,1607900029392:c98debbb-91e3-4a14-8783-b991190f2d5a,1607900029392:ee5279d6-2cd8-4533-8b10-e5f882c386ad,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
5304,1607900029392:c98debbb-91e3-4a14-8783-b991190f2d5a,1607900029392:ee5279d6-2cd8-4533-8b10-e5f882c386ad,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
5305,1607900029392:c98debbb-91e3-4a14-8783-b991190f2d5a,1607900029392:ee5279d6-2cd8-4533-8b10-e5f882c386ad,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
5307,1607900029392:c98debbb-91e3-4a14-8783-b991190f2d5a,1607900029392:207794fd-729f-400e-bf52-a6f68fa2bf96,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5308,1607900029392:c98debbb-91e3-4a14-8783-b991190f2d5a,1607900029392:207794fd-729f-400e-bf52-a6f68fa2bf96,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5310,1607900029392:938f127a-ec25-4a15-8f33-2e320e0b6412,1607900029392:9915fa33-172f-4aeb-b0d9-3ed50f811429,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5311,1607900029392:938f127a-ec25-4a15-8f33-2e320e0b6412,1607900029392:9915fa33-172f-4aeb-b0d9-3ed50f811429,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5313,1607900029392:938f127a-ec25-4a15-8f33-2e320e0b6412,1607900029392:5d75bab5-5864-4531-a136-dde335080cee,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5314,1607900029392:938f127a-ec25-4a15-8f33-2e320e0b6412,1607900029392:5d75bab5-5864-4531-a136-dde335080cee,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5316,1607900029392:7e6885ef-e3d4-4c82-ad90-772f28a85914,1607900029392:8abddff6-c8f5-4978-8d5c-7060212aeb7d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5317,1607900029392:7e6885ef-e3d4-4c82-ad90-772f28a85914,1607900029392:8abddff6-c8f5-4978-8d5c-7060212aeb7d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5319,1607900029392:6fd5b3ef-c2e1-441f-984c-29831a59531b,1607900029392:bbb0d616-0f02-4121-8378-010d3e57e448,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5321,1607900029392:6fd5b3ef-c2e1-441f-984c-29831a59531b,1607900029392:8bfa00d4-a5db-4f9b-bdf3-4b7419ab7548,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5322,1607900029392:6fd5b3ef-c2e1-441f-984c-29831a59531b,1607900029392:8bfa00d4-a5db-4f9b-bdf3-4b7419ab7548,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5324,1607900029392:6fd5b3ef-c2e1-441f-984c-29831a59531b,1607900029392:554799e5-8de7-41ba-88bd-44f3f0010da8,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5325,1607900029392:6fd5b3ef-c2e1-441f-984c-29831a59531b,1607900029392:554799e5-8de7-41ba-88bd-44f3f0010da8,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5327,1607900029391:f719517c-ddee-4e38-a104-6d9d056d710f,1607900029391:2ca5e27a-1b62-429e-b4db-7e9044fa5d9f,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5328,1607900029391:f719517c-ddee-4e38-a104-6d9d056d710f,1607900029391:2ca5e27a-1b62-429e-b4db-7e9044fa5d9f,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5330,1607900029391:d80f3e28-0194-4ec8-9cd6-d0e691343c9e,1607900029392:a73ae5d5-600a-44d7-a0fa-eb30ea795654,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5332,1607900029391:d80f3e28-0194-4ec8-9cd6-d0e691343c9e,1607900029392:99dd253f-c66d-454b-9fcd-f6d0c04e30e5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5333,1607900029391:d80f3e28-0194-4ec8-9cd6-d0e691343c9e,1607900029392:99dd253f-c66d-454b-9fcd-f6d0c04e30e5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5336,1607900029391:7e692dbc-38dd-42c4-b0f2-f86f379b791f,1607900029391:2fea8644-7398-414a-9545-b3300b77f0c8,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5337,1607900029391:7e692dbc-38dd-42c4-b0f2-f86f379b791f,1607900029391:2fea8644-7398-414a-9545-b3300b77f0c8,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5339,1607900029391:5df06184-8cc0-400f-ad17-c0558215baca,1607900029391:c67e8eac-95a8-48ba-8d9e-8e6e05ec99b0,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5340,1607900029391:5df06184-8cc0-400f-ad17-c0558215baca,1607900029391:c67e8eac-95a8-48ba-8d9e-8e6e05ec99b0,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
5342,1607900029391:5df06184-8cc0-400f-ad17-c0558215baca,1607900029391:3bdf405b-0982-4a6c-9d13-3d1b07991057,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5343,1607900029391:5df06184-8cc0-400f-ad17-c0558215baca,1607900029391:3bdf405b-0982-4a6c-9d13-3d1b07991057,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5345,1607900029391:35006df3-266d-4eb3-8822-63796c05d9ed,1607900029391:6c8e3723-6e33-4091-92eb-83528905ae46,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
5346,1607900029391:35006df3-266d-4eb3-8822-63796c05d9ed,1607900029391:6c8e3723-6e33-4091-92eb-83528905ae46,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
