,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
8026,1607896192924:6b740eef-f725-462b-9eb2-393714faeeea,1607896192924:2f9840c8-2f22-4ef2-aceb-88c9d7845baf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8028,1607896192924:573678f2-3750-47d8-8bbb-c2573a8fcb9f,1607896192924:8bc602dd-e2b8-4813-84c1-c16e0382fee8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8029,1607896192924:573678f2-3750-47d8-8bbb-c2573a8fcb9f,1607896192924:8bc602dd-e2b8-4813-84c1-c16e0382fee8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8031,1607896192924:36e8be82-0988-41ad-bd4e-fa695ab100eb,1607896192924:65618d94-b148-4f76-bda9-29b24b19537d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8032,1607896192924:36e8be82-0988-41ad-bd4e-fa695ab100eb,1607896192924:65618d94-b148-4f76-bda9-29b24b19537d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8034,1607896192923:6200f9af-102f-4844-a6c3-9006c8e4603e,1607896192923:2a3fe522-4d69-4bf1-9a69-c768a09d21d4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
8035,1607896192923:6200f9af-102f-4844-a6c3-9006c8e4603e,1607896192923:2a3fe522-4d69-4bf1-9a69-c768a09d21d4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
8036,1607896192923:6200f9af-102f-4844-a6c3-9006c8e4603e,1607896192923:2a3fe522-4d69-4bf1-9a69-c768a09d21d4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8038,1607896192923:4483cff9-9c0a-45fb-a541-d5835a63acc2,1607896192923:5ad5f14c-b575-439c-a324-ed8fd527c08e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8039,1607896192923:4483cff9-9c0a-45fb-a541-d5835a63acc2,1607896192923:5ad5f14c-b575-439c-a324-ed8fd527c08e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8041,1607896192923:4483cff9-9c0a-45fb-a541-d5835a63acc2,1607896192923:0bd2121e-11bd-4e4a-ab09-3c045dd96453,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8042,1607896192923:4483cff9-9c0a-45fb-a541-d5835a63acc2,1607896192923:0bd2121e-11bd-4e4a-ab09-3c045dd96453,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8044,1607896192923:438fada1-1126-4e77-ab1d-1cc24abe57cb,1607896192923:b98aa645-9888-4f81-92e8-153d674b289d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8045,1607896192923:438fada1-1126-4e77-ab1d-1cc24abe57cb,1607896192923:b98aa645-9888-4f81-92e8-153d674b289d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8047,1607896192923:2049f85b-dc68-469e-8ef0-9e9bffafe98d,1607896192923:ef231eb6-7aa7-4983-9191-1bc2a848b1be,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8049,1607896192923:2049f85b-dc68-469e-8ef0-9e9bffafe98d,1607896192923:8bcda5d7-10aa-4c30-88d8-28337f0ffc28,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8050,1607896192923:2049f85b-dc68-469e-8ef0-9e9bffafe98d,1607896192923:8bcda5d7-10aa-4c30-88d8-28337f0ffc28,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8052,1607896192922:e3195e90-7575-4783-b258-43c55aa1126b,1607896192922:dea11939-8302-4461-8762-d7d2f89932e8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8053,1607896192922:e3195e90-7575-4783-b258-43c55aa1126b,1607896192922:dea11939-8302-4461-8762-d7d2f89932e8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8055,1607896192922:e3195e90-7575-4783-b258-43c55aa1126b,1607896192922:8e87451b-3664-434f-9db8-7fceb40d2de9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8056,1607896192922:e3195e90-7575-4783-b258-43c55aa1126b,1607896192922:8e87451b-3664-434f-9db8-7fceb40d2de9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8059,1607896192922:9c107764-d70e-4649-a4b1-e75224dfba0c,1607896192922:b8813646-daa6-43a1-b3ed-e7844e93c77e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8060,1607896192922:9c107764-d70e-4649-a4b1-e75224dfba0c,1607896192922:b8813646-daa6-43a1-b3ed-e7844e93c77e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8062,1607896192922:9c107764-d70e-4649-a4b1-e75224dfba0c,1607896192922:6790b6a5-0085-4480-b637-898c45e07731,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8064,1607896192922:96a2a3b7-7d31-4ec5-a5b9-9838558755e8,1607896192922:dde1037e-2725-4269-8063-24c00636bfbb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8065,1607896192922:96a2a3b7-7d31-4ec5-a5b9-9838558755e8,1607896192922:dde1037e-2725-4269-8063-24c00636bfbb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8067,1607896192922:96a2a3b7-7d31-4ec5-a5b9-9838558755e8,1607896192922:d94c3087-ab13-4469-9b1b-97828fda92fc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8069,1607896192921:f01af27c-4db3-4fe8-9ca0-0177b887472a,1607896192921:5a80be43-b2e5-4da8-b2da-f0a33122c99c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8070,1607896192921:f01af27c-4db3-4fe8-9ca0-0177b887472a,1607896192921:5a80be43-b2e5-4da8-b2da-f0a33122c99c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8072,1607896192921:c7fc5cee-c0ec-418c-90df-e89642fa1818,1607896192921:51621329-de66-4c4f-82c3-fae7e31d3558,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8073,1607896192921:c7fc5cee-c0ec-418c-90df-e89642fa1818,1607896192921:51621329-de66-4c4f-82c3-fae7e31d3558,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8075,1607896192921:6f2cf9d8-58e2-4ec2-bb40-8d1457d609f3,1607896192921:660041c4-81e3-4e87-98e0-545ca281899c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8076,1607896192921:6f2cf9d8-58e2-4ec2-bb40-8d1457d609f3,1607896192921:660041c4-81e3-4e87-98e0-545ca281899c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8078,1607896192921:6f2cf9d8-58e2-4ec2-bb40-8d1457d609f3,1607896192921:6067575d-49c0-4bf4-b771-8ef135051a59,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8080,1607896192921:2e0ab356-199f-49a5-a410-e866b6e99b14,1607896192921:4f89c81c-a4fe-4c50-8352-fe0b08ab42e7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8081,1607896192921:2e0ab356-199f-49a5-a410-e866b6e99b14,1607896192921:4f89c81c-a4fe-4c50-8352-fe0b08ab42e7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8083,1607896192920:f80ac9a0-281f-49f2-a80d-a12bebe2082b,1607896192920:841ec793-0d49-4d0f-9f93-3d01b3e611d5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8084,1607896192920:f80ac9a0-281f-49f2-a80d-a12bebe2082b,1607896192920:841ec793-0d49-4d0f-9f93-3d01b3e611d5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8087,1607896192920:ebaee702-149f-446e-8e92-d2bcbf65b406,1607896192920:56df0b45-31bf-4b7c-b4f0-c8b6553cbd25,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8088,1607896192920:ebaee702-149f-446e-8e92-d2bcbf65b406,1607896192920:56df0b45-31bf-4b7c-b4f0-c8b6553cbd25,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8090,1607896192920:ebaee702-149f-446e-8e92-d2bcbf65b406,1607896192920:057c1a33-ac7d-4ed4-9651-a38e2dd9f1c6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8092,1607896192920:94f809fc-2f2d-4282-a9f3-f469886b9b12,1607896192920:ce15dadd-08e3-4dc7-8e55-ee284bc41ecd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
8093,1607896192920:94f809fc-2f2d-4282-a9f3-f469886b9b12,1607896192920:ce15dadd-08e3-4dc7-8e55-ee284bc41ecd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
8094,1607896192920:94f809fc-2f2d-4282-a9f3-f469886b9b12,1607896192920:ce15dadd-08e3-4dc7-8e55-ee284bc41ecd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
8095,1607896192920:94f809fc-2f2d-4282-a9f3-f469886b9b12,1607896192920:ce15dadd-08e3-4dc7-8e55-ee284bc41ecd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
8096,1607896192920:94f809fc-2f2d-4282-a9f3-f469886b9b12,1607896192920:ce15dadd-08e3-4dc7-8e55-ee284bc41ecd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
8098,1607896192920:94f809fc-2f2d-4282-a9f3-f469886b9b12,1607896192920:820a8007-2522-4703-b099-b974585b82d6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8099,1607896192920:94f809fc-2f2d-4282-a9f3-f469886b9b12,1607896192920:820a8007-2522-4703-b099-b974585b82d6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8101,1607896192919:3cdc6423-f794-4b2b-95c8-00f88a4119db,1607896192919:9e8f9f25-5466-45d5-9693-6789ecd7aeca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8102,1607896192919:3cdc6423-f794-4b2b-95c8-00f88a4119db,1607896192919:9e8f9f25-5466-45d5-9693-6789ecd7aeca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
8104,1607896192919:3cdc6423-f794-4b2b-95c8-00f88a4119db,1607896192919:506f4ce3-d78e-4b71-a793-01e1aa1cc63e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
8105,1607896192919:3cdc6423-f794-4b2b-95c8-00f88a4119db,1607896192919:506f4ce3-d78e-4b71-a793-01e1aa1cc63e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
8106,1607896192919:3cdc6423-f794-4b2b-95c8-00f88a4119db,1607896192919:506f4ce3-d78e-4b71-a793-01e1aa1cc63e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
8107,1607896192919:3cdc6423-f794-4b2b-95c8-00f88a4119db,1607896192919:506f4ce3-d78e-4b71-a793-01e1aa1cc63e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
8108,1607896192919:3cdc6423-f794-4b2b-95c8-00f88a4119db,1607896192919:506f4ce3-d78e-4b71-a793-01e1aa1cc63e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
8110,1607896192919:29483aa6-a1ff-4343-beac-ce58cce7350d,1607896192919:7826ccaf-799a-4e25-af95-f8291465e06e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8111,1607896192919:29483aa6-a1ff-4343-beac-ce58cce7350d,1607896192919:7826ccaf-799a-4e25-af95-f8291465e06e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8112,1607896192919:29483aa6-a1ff-4343-beac-ce58cce7350d,1607896192919:7826ccaf-799a-4e25-af95-f8291465e06e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
8113,1607896192919:29483aa6-a1ff-4343-beac-ce58cce7350d,1607896192919:7826ccaf-799a-4e25-af95-f8291465e06e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
8114,1607896192919:29483aa6-a1ff-4343-beac-ce58cce7350d,1607896192919:7826ccaf-799a-4e25-af95-f8291465e06e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""pop""",No
8116,1607896192919:03a980f3-c636-49fc-8bde-7c648b81ab61,1607896192919:bf3222e6-2ffd-4c6e-acda-a948e44654c4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
8117,1607896192919:03a980f3-c636-49fc-8bde-7c648b81ab61,1607896192919:bf3222e6-2ffd-4c6e-acda-a948e44654c4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
