,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
9180,1607885421032:ff3ea94b-e9f0-44c1-b877-dd6b9eb81b57,1607885421032:d41bdf8d-9f07-40e7-b60e-d32cf8dd68e0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
9181,1607885421032:ff3ea94b-e9f0-44c1-b877-dd6b9eb81b57,1607885421032:d41bdf8d-9f07-40e7-b60e-d32cf8dd68e0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
9182,1607885421032:ff3ea94b-e9f0-44c1-b877-dd6b9eb81b57,1607885421032:d41bdf8d-9f07-40e7-b60e-d32cf8dd68e0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
9184,1607885421032:ff3ea94b-e9f0-44c1-b877-dd6b9eb81b57,1607885421032:79799468-3f99-46cc-a815-4b2fe42e6650,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9185,1607885421032:ff3ea94b-e9f0-44c1-b877-dd6b9eb81b57,1607885421032:79799468-3f99-46cc-a815-4b2fe42e6650,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9187,1607885421032:8e7e21dc-890d-4c1c-b9d7-b8c2e23adfc7,1607885421032:f5469994-aed0-485c-95a7-3b7076ae35b2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9188,1607885421032:8e7e21dc-890d-4c1c-b9d7-b8c2e23adfc7,1607885421032:f5469994-aed0-485c-95a7-3b7076ae35b2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9190,1607885421032:8e7e21dc-890d-4c1c-b9d7-b8c2e23adfc7,1607885421032:cd38d2a8-4c55-4b10-b7fd-501545f62a9b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9192,1607885421032:1d41c4ed-ea2f-40b3-be82-6defdffa740d,1607885421032:bbff6681-84ab-420d-9e8e-75917f93ad64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
9193,1607885421032:1d41c4ed-ea2f-40b3-be82-6defdffa740d,1607885421032:bbff6681-84ab-420d-9e8e-75917f93ad64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
9194,1607885421032:1d41c4ed-ea2f-40b3-be82-6defdffa740d,1607885421032:bbff6681-84ab-420d-9e8e-75917f93ad64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
9195,1607885421032:1d41c4ed-ea2f-40b3-be82-6defdffa740d,1607885421032:bbff6681-84ab-420d-9e8e-75917f93ad64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
9196,1607885421032:1d41c4ed-ea2f-40b3-be82-6defdffa740d,1607885421032:bbff6681-84ab-420d-9e8e-75917f93ad64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
9198,1607885421032:1d41c4ed-ea2f-40b3-be82-6defdffa740d,1607885421032:73c4de98-aa42-4628-911d-1237c3022140,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9199,1607885421032:1d41c4ed-ea2f-40b3-be82-6defdffa740d,1607885421032:73c4de98-aa42-4628-911d-1237c3022140,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9201,1607885421031:b886a819-dbbd-4d10-8c4d-ed32dd187b41,1607885421031:0ae3c30c-c9a4-49b2-9757-6cf6e08a20f3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9202,1607885421031:b886a819-dbbd-4d10-8c4d-ed32dd187b41,1607885421031:0ae3c30c-c9a4-49b2-9757-6cf6e08a20f3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9204,1607885421031:71b7ac1b-de46-448d-9af9-0c8c10935437,1607885421031:0631dedc-0deb-4d49-8330-8bc241ec41c1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9205,1607885421031:71b7ac1b-de46-448d-9af9-0c8c10935437,1607885421031:0631dedc-0deb-4d49-8330-8bc241ec41c1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9207,1607885421031:54eec494-adf5-462c-bcbc-ff0732dce946,1607885421031:b5c14c33-4384-4caa-8bff-6eacdd862525,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9209,1607885421031:54eec494-adf5-462c-bcbc-ff0732dce946,1607885421031:aaf38fe7-13eb-4a08-8766-1768849cfc54,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9210,1607885421031:54eec494-adf5-462c-bcbc-ff0732dce946,1607885421031:aaf38fe7-13eb-4a08-8766-1768849cfc54,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9213,1607885421030:fcf0e07e-f33b-448e-8151-0ef63ead3d6c,1607885421030:788bd16a-809d-4f85-8ee0-4506fca7b517,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9214,1607885421030:fcf0e07e-f33b-448e-8151-0ef63ead3d6c,1607885421030:788bd16a-809d-4f85-8ee0-4506fca7b517,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9216,1607885421030:dda2bbce-cfda-462b-944b-4f38c9332222,1607885421031:85bb7f31-2926-48a9-8a9c-8e5252eab3f0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9217,1607885421030:dda2bbce-cfda-462b-944b-4f38c9332222,1607885421031:85bb7f31-2926-48a9-8a9c-8e5252eab3f0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9219,1607885421030:dda2bbce-cfda-462b-944b-4f38c9332222,1607885421030:e559c2b4-1dde-4aae-810e-264c36b33192,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9221,1607885421030:6b4096c9-be55-4017-90c6-6c42f09ac472,1607885421030:ab9d2f48-e5b0-44fc-a157-60042d56c2ab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9222,1607885421030:6b4096c9-be55-4017-90c6-6c42f09ac472,1607885421030:ab9d2f48-e5b0-44fc-a157-60042d56c2ab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9224,1607885421030:2a8f9bd8-a623-41c3-914f-e6c93863e943,1607885421030:20b11281-5206-4734-b811-bc5034d5d2f0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9225,1607885421030:2a8f9bd8-a623-41c3-914f-e6c93863e943,1607885421030:20b11281-5206-4734-b811-bc5034d5d2f0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9227,1607885421029:81ecb5ba-6528-4b4c-bb88-8abc8b4a0d7b,1607885421029:684ab857-c82c-40ad-91b4-3197d24b38eb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9228,1607885421029:81ecb5ba-6528-4b4c-bb88-8abc8b4a0d7b,1607885421029:684ab857-c82c-40ad-91b4-3197d24b38eb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9230,1607885421029:6050c420-1413-4e31-ae20-e551d993ab4b,1607885421029:8d74ea9b-73d2-4549-8128-5cd4d6146e1a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9231,1607885421029:6050c420-1413-4e31-ae20-e551d993ab4b,1607885421029:8d74ea9b-73d2-4549-8128-5cd4d6146e1a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9233,1607885421029:2729bfea-1594-4111-8bce-0cef566944d5,1607885421029:a31be302-98e8-4162-b5b0-8ce639adce7b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9234,1607885421029:2729bfea-1594-4111-8bce-0cef566944d5,1607885421029:a31be302-98e8-4162-b5b0-8ce639adce7b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9236,1607885421029:2729bfea-1594-4111-8bce-0cef566944d5,1607885421029:900d6646-e6e7-4bb1-b4b7-576c0a588c6a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
9237,1607885421029:2729bfea-1594-4111-8bce-0cef566944d5,1607885421029:900d6646-e6e7-4bb1-b4b7-576c0a588c6a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
9238,1607885421029:2729bfea-1594-4111-8bce-0cef566944d5,1607885421029:900d6646-e6e7-4bb1-b4b7-576c0a588c6a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
9239,1607885421029:2729bfea-1594-4111-8bce-0cef566944d5,1607885421029:900d6646-e6e7-4bb1-b4b7-576c0a588c6a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
9240,1607885421029:2729bfea-1594-4111-8bce-0cef566944d5,1607885421029:900d6646-e6e7-4bb1-b4b7-576c0a588c6a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
9242,1607885421028:ebd24776-8ba2-4970-ac02-dbef94906414,1607885421028:e1f374a7-c34b-400f-baa8-3bbbe16756e9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9243,1607885421028:ebd24776-8ba2-4970-ac02-dbef94906414,1607885421028:e1f374a7-c34b-400f-baa8-3bbbe16756e9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9245,1607885421028:ebd24776-8ba2-4970-ac02-dbef94906414,1607885421028:01f7ee9d-497d-45b2-8af1-f8923795c3f6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9246,1607885421028:ebd24776-8ba2-4970-ac02-dbef94906414,1607885421028:01f7ee9d-497d-45b2-8af1-f8923795c3f6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9248,1607885421028:2cf5737d-bcf7-421f-9b65-f5fb045e3c14,1607885421028:63d248c1-0ae8-42ec-a024-0249b55fb2cd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9249,1607885421028:2cf5737d-bcf7-421f-9b65-f5fb045e3c14,1607885421028:63d248c1-0ae8-42ec-a024-0249b55fb2cd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9251,1607885421028:01b764d3-ff2a-47c2-b2e7-e00a501d322c,1607885421028:fc1ef535-9a1b-4214-b77c-65af7c0c5a41,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9253,1607885421028:01b764d3-ff2a-47c2-b2e7-e00a501d322c,1607885421028:97462ed4-41fc-49d8-808f-c8ae1519d6f2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9254,1607885421028:01b764d3-ff2a-47c2-b2e7-e00a501d322c,1607885421028:97462ed4-41fc-49d8-808f-c8ae1519d6f2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9257,1607885421027:f4eab48e-6e2f-48cf-90e8-5d56455eaf34,1607885421027:e177d502-0eef-48a0-9a3d-29b8e45d0efb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
9258,1607885421027:f4eab48e-6e2f-48cf-90e8-5d56455eaf34,1607885421027:e177d502-0eef-48a0-9a3d-29b8e45d0efb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
9259,1607885421027:f4eab48e-6e2f-48cf-90e8-5d56455eaf34,1607885421027:e177d502-0eef-48a0-9a3d-29b8e45d0efb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
9261,1607885421027:f4eab48e-6e2f-48cf-90e8-5d56455eaf34,1607885421027:0e751e67-28dd-4205-b289-2d0d8fe53673,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9262,1607885421027:f4eab48e-6e2f-48cf-90e8-5d56455eaf34,1607885421027:0e751e67-28dd-4205-b289-2d0d8fe53673,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9263,1607885421027:f4eab48e-6e2f-48cf-90e8-5d56455eaf34,1607885421027:0e751e67-28dd-4205-b289-2d0d8fe53673,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9265,1607885421027:ebc82a76-c454-4583-986e-6e3c08876394,1607885421027:724775ce-15b4-465c-a4f6-36438d60a586,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9266,1607885421027:ebc82a76-c454-4583-986e-6e3c08876394,1607885421027:724775ce-15b4-465c-a4f6-36438d60a586,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9267,1607885421027:ebc82a76-c454-4583-986e-6e3c08876394,1607885421027:724775ce-15b4-465c-a4f6-36438d60a586,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
9269,1607885421027:ebc82a76-c454-4583-986e-6e3c08876394,1607885421027:1d60683b-e0fc-420f-85fb-e8e2b341a815,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
9270,1607885421027:ebc82a76-c454-4583-986e-6e3c08876394,1607885421027:1d60683b-e0fc-420f-85fb-e8e2b341a815,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
