,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
9464,1607899409791:1bec28cc-21ee-4a6d-a040-3b9b8a644090,1607899409791:6bf6260c-2620-4eb9-9cdb-db32afd0f4c1,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9467,1607899409790:95358c2f-4ad2-4df1-894b-82494f23eeaa,1607899409790:d63787e7-902b-4036-870b-ef6bd09e3fe5,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9468,1607899409790:95358c2f-4ad2-4df1-894b-82494f23eeaa,1607899409790:d63787e7-902b-4036-870b-ef6bd09e3fe5,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9470,1607899409790:5a263193-8d24-4b11-b8bb-0b632d0c7f79,1607899409791:6e5f8d96-56ba-402a-8753-bc47da702d36,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9471,1607899409790:5a263193-8d24-4b11-b8bb-0b632d0c7f79,1607899409791:6e5f8d96-56ba-402a-8753-bc47da702d36,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9473,1607899409790:4b6cfdbb-e836-4f67-8c72-004ed7b1de89,1607899409790:f730a2a5-fbb2-4dff-8856-3ac3875a094e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9474,1607899409790:4b6cfdbb-e836-4f67-8c72-004ed7b1de89,1607899409790:f730a2a5-fbb2-4dff-8856-3ac3875a094e,"size == ""102""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9476,1607899409790:4b6cfdbb-e836-4f67-8c72-004ed7b1de89,1607899409790:5aad0b1c-b5d9-4e10-bb37-a70be40b5b49,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9477,1607899409790:4b6cfdbb-e836-4f67-8c72-004ed7b1de89,1607899409790:5aad0b1c-b5d9-4e10-bb37-a70be40b5b49,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9479,1607899409790:209da9af-e977-40d6-8721-a1c4680d29b5,1607899409790:574e9431-a3fd-409c-974a-c08edbebc140,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9480,1607899409790:209da9af-e977-40d6-8721-a1c4680d29b5,1607899409790:574e9431-a3fd-409c-974a-c08edbebc140,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9482,1607899409789:7b49f129-0ec0-45e6-bce9-1b4469b44578,1607899409789:6e459c15-33ae-4c89-85ef-cbcecff756bb,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9484,1607899409789:7b49f129-0ec0-45e6-bce9-1b4469b44578,1607899409789:30db3d6c-3ca7-4393-a738-f9e810cb4284,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9485,1607899409789:7b49f129-0ec0-45e6-bce9-1b4469b44578,1607899409789:30db3d6c-3ca7-4393-a738-f9e810cb4284,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9487,1607899409789:6021a64c-0ddd-4d3f-b6f0-fd7bb5c9c8f3,1607899409789:40a42d50-6842-4c43-b933-30519eb5b15e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9488,1607899409789:6021a64c-0ddd-4d3f-b6f0-fd7bb5c9c8f3,1607899409789:40a42d50-6842-4c43-b933-30519eb5b15e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9490,1607899409789:40fd3f65-370b-4c7e-bbbd-a1ca56025f6a,1607899409790:0ca85414-c0ac-4b00-8cb8-49ae5d44d248,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9491,1607899409789:40fd3f65-370b-4c7e-bbbd-a1ca56025f6a,1607899409790:0ca85414-c0ac-4b00-8cb8-49ae5d44d248,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9493,1607899409789:40fd3f65-370b-4c7e-bbbd-a1ca56025f6a,1607899409789:422a71ae-684a-4117-9da2-27c456d67777,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9495,1607899409788:b5f0e596-a1cb-453c-9c6d-5c87f024f7f0,1607899409788:c04077c4-0005-4ac1-89a9-7605825930e5,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9497,1607899409788:b5f0e596-a1cb-453c-9c6d-5c87f024f7f0,1607899409788:a098dd59-537a-4278-8df0-d75ed2501f03,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9498,1607899409788:b5f0e596-a1cb-453c-9c6d-5c87f024f7f0,1607899409788:a098dd59-537a-4278-8df0-d75ed2501f03,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9500,1607899409788:a4036acd-7671-4dd9-92b9-9a6ffd7b4851,1607899409788:19477332-d46c-414d-a06c-9b3bc3b6d036,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9501,1607899409788:a4036acd-7671-4dd9-92b9-9a6ffd7b4851,1607899409788:19477332-d46c-414d-a06c-9b3bc3b6d036,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9503,1607899409788:873cf170-ac48-4a7b-91c2-b6f62d3bbea8,1607899409789:bfc83050-63fd-4f3b-8ad6-34384dc7e518,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9504,1607899409788:873cf170-ac48-4a7b-91c2-b6f62d3bbea8,1607899409789:bfc83050-63fd-4f3b-8ad6-34384dc7e518,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9506,1607899409788:873cf170-ac48-4a7b-91c2-b6f62d3bbea8,1607899409789:79eb42f6-905c-42f5-abf3-652a01b9799d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
9507,1607899409788:873cf170-ac48-4a7b-91c2-b6f62d3bbea8,1607899409789:79eb42f6-905c-42f5-abf3-652a01b9799d,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
9508,1607899409788:873cf170-ac48-4a7b-91c2-b6f62d3bbea8,1607899409789:79eb42f6-905c-42f5-abf3-652a01b9799d,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9509,1607899409788:873cf170-ac48-4a7b-91c2-b6f62d3bbea8,1607899409789:79eb42f6-905c-42f5-abf3-652a01b9799d,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
9510,1607899409788:873cf170-ac48-4a7b-91c2-b6f62d3bbea8,1607899409789:79eb42f6-905c-42f5-abf3-652a01b9799d,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
9512,1607899409788:2ecdd133-68f3-44cf-a19a-0759de63fec3,1607899409788:3d3740a4-3828-45ba-b26c-e7d6133c9ef8,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9514,1607899409788:2ecdd133-68f3-44cf-a19a-0759de63fec3,1607899409788:084c62c0-490d-49bf-9be9-f2fec3b2f30b,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9515,1607899409788:2ecdd133-68f3-44cf-a19a-0759de63fec3,1607899409788:084c62c0-490d-49bf-9be9-f2fec3b2f30b,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9517,1607899409787:f55f9672-8159-4eae-bb19-5fc39eed10c0,1607899409787:6a4f75a0-8637-48ed-ab0f-a37cda2ac916,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9518,1607899409787:f55f9672-8159-4eae-bb19-5fc39eed10c0,1607899409787:6a4f75a0-8637-48ed-ab0f-a37cda2ac916,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9520,1607899409787:97cc939f-1cbd-4ce9-b24f-a6a0755d2ff4,1607899409787:f4661807-b78c-406f-859d-a271de4151d7,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9521,1607899409787:97cc939f-1cbd-4ce9-b24f-a6a0755d2ff4,1607899409787:f4661807-b78c-406f-859d-a271de4151d7,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9524,1607899409787:97cc939f-1cbd-4ce9-b24f-a6a0755d2ff4,1607899409787:55bf0e0f-c6cb-4bab-9fe1-c362967b81ad,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9526,1607899409787:9616009f-e188-4a0a-bc67-b41f92863fcc,1607899409787:17a86bd2-6e42-4768-b1a3-2b479d722b4d,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9527,1607899409787:9616009f-e188-4a0a-bc67-b41f92863fcc,1607899409787:17a86bd2-6e42-4768-b1a3-2b479d722b4d,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9529,1607899409787:3cfe5a16-e45a-4415-9b33-fca0eb091446,1607899409787:8ea5b03a-54a1-4a00-a5e9-75bf6d30b943,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9530,1607899409787:3cfe5a16-e45a-4415-9b33-fca0eb091446,1607899409787:8ea5b03a-54a1-4a00-a5e9-75bf6d30b943,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9532,1607899409786:ed07a3bc-d9c2-4904-bbe9-f4cc6286a530,1607899409786:a43fe47b-df81-42be-9e90-5212d65cba74,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
9533,1607899409786:ed07a3bc-d9c2-4904-bbe9-f4cc6286a530,1607899409786:a43fe47b-df81-42be-9e90-5212d65cba74,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
9534,1607899409786:ed07a3bc-d9c2-4904-bbe9-f4cc6286a530,1607899409786:a43fe47b-df81-42be-9e90-5212d65cba74,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9535,1607899409786:ed07a3bc-d9c2-4904-bbe9-f4cc6286a530,1607899409786:a43fe47b-df81-42be-9e90-5212d65cba74,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
9536,1607899409786:ed07a3bc-d9c2-4904-bbe9-f4cc6286a530,1607899409786:a43fe47b-df81-42be-9e90-5212d65cba74,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
9538,1607899409786:ed07a3bc-d9c2-4904-bbe9-f4cc6286a530,1607899409786:496ed681-03a3-4eff-87cd-ed6e770fdab6,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9539,1607899409786:ed07a3bc-d9c2-4904-bbe9-f4cc6286a530,1607899409786:496ed681-03a3-4eff-87cd-ed6e770fdab6,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9541,1607899409786:dc0b2375-bb20-4337-90b6-dcbe8a1955d5,1607899409787:fca2d2b2-c8de-4966-9a35-25e79b065060,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9542,1607899409786:dc0b2375-bb20-4337-90b6-dcbe8a1955d5,1607899409787:fca2d2b2-c8de-4966-9a35-25e79b065060,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9544,1607899409786:08ef1c99-1cef-4f17-8be9-ff2c9b4bc9ce,1607899409786:243f2656-9ae9-44ae-8888-9d73189d7953,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9546,1607899409786:08ef1c99-1cef-4f17-8be9-ff2c9b4bc9ce,1607899409786:20142664-5d38-4bea-b235-0c9627a9191e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9547,1607899409786:08ef1c99-1cef-4f17-8be9-ff2c9b4bc9ce,1607899409786:20142664-5d38-4bea-b235-0c9627a9191e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9549,1607899409785:fcd628c4-e717-44da-a0f4-50478fdf7fc3,1607899409785:858a36e8-6ed2-4e1f-b01e-148f88ec5efc,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9550,1607899409785:fcd628c4-e717-44da-a0f4-50478fdf7fc3,1607899409785:858a36e8-6ed2-4e1f-b01e-148f88ec5efc,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9552,1607899409785:772b6b4b-6348-4476-b658-08c31adc2cd5,1607899409785:4170a2a9-9126-4f4e-a2b1-0119f007e142,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9553,1607899409785:772b6b4b-6348-4476-b658-08c31adc2cd5,1607899409785:4170a2a9-9126-4f4e-a2b1-0119f007e142,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9555,1607899409785:727cffae-2785-4952-b5f5-2b912c425cba,1607899409785:4674af33-3721-4bc8-a880-333f06fdd706,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9556,1607899409785:727cffae-2785-4952-b5f5-2b912c425cba,1607899409785:4674af33-3721-4bc8-a880-333f06fdd706,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9558,1607899409785:0d1156c9-08a7-489f-aff2-c17643f43a19,1607899409785:39fb61cb-c1a9-4473-ad39-9e6e667284bd,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9559,1607899409785:0d1156c9-08a7-489f-aff2-c17643f43a19,1607899409785:39fb61cb-c1a9-4473-ad39-9e6e667284bd,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9561,1607899409785:079e38a8-bf25-4e5a-99d5-bfe7202a6a63,1607899409785:955e03d4-2003-49e1-80c6-d11cf9c47611,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9562,1607899409785:079e38a8-bf25-4e5a-99d5-bfe7202a6a63,1607899409785:955e03d4-2003-49e1-80c6-d11cf9c47611,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
9564,1607899409784:e5cbeb92-f27e-4eff-897f-91d21aca68ad,1607899409784:5a2b62bd-8ef4-4624-990b-c2e219ab7988,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
9566,1607899409784:e5cbeb92-f27e-4eff-897f-91d21aca68ad,1607899409784:0edfd1c2-af97-4756-8fcd-86750e14c4f5,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
