,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff,testId,instanceId
12570,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687549:626d524a-377d-4029-b6ff-57beceb00a74,1607893687549:6a3b5d35-64b6-4370-b7dc-0c461391e4bd
12908,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687545:c73123b7-3b74-4fb3-8422-ea1f4df34d01,1607893687545:1f34f079-d978-4088-b629-5e1c16aea01c
13373,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687537:f5bd5427-1d08-4533-b6f4-756774655bc3,1607893687537:45556932-7fba-4b4a-8178-ba8b79c6dc6d
13627,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687532:fb68e2ad-ea11-4dd2-8ced-a3c0b932f720,1607893687532:72ed4015-2e6b-4337-87bf-671dd18f4196
13859,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687529:81184eec-ec80-4213-80ee-9c1679f2104b,1607893687529:d864a420-a72c-4607-8277-10b427b94e06
14473,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687522:137d074a-ceca-45c3-89ed-6815d1a93107,1607893687522:a287f76e-5685-41e5-92be-04a2ca8a1daf
14737,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687519:14291fe9-a003-4f32-9200-ecd1e2566920,1607893687519:fea49ea8-6404-4618-81e2-3b09e881dd3d
14929,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687515:2e7cbc16-a21c-4b83-bb2f-8b3b442a5ff4,1607893687515:2ed4aafc-277b-4b8c-b0bd-56c745bbf6e6
15655,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687503:e604f3ed-3088-458c-a6a9-a338e6e904e0,1607893687503:68c1279b-a77a-4061-9b78-0465e8a621ad
15656,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687503:e604f3ed-3088-458c-a6a9-a338e6e904e0,1607893687503:68c1279b-a77a-4061-9b78-0465e8a621ad
15841,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687501:709fc96d-5121-4007-8101-ac6a53907c41,1607893687501:1590aefe-ceb0-4996-a2cd-f241f5b6760e
15966,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687498:3f1a2541-ae94-4bad-b276-2d624670676a,1607893687498:85c44630-ea8e-4f73-a07b-cdb6c719d9ca
16617,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687485:cdd43144-bd02-4987-836c-77388d764858,1607893687485:a9c12183-79cc-48c2-911d-edbaf8eca316
17163,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687479:98895efc-b2e3-4e42-ade4-e3ab00f91628,1607893687479:b6bb15ce-a139-4788-a47e-1af67f869f94
18704,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687459:eba3720e-45db-4d70-b6fb-09cfb08b72f1,1607893687459:11392332-95b4-4c26-a88c-931ea323fb69
20313,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687430:3910940e-c044-449f-bf81-c9b61cebb3fc,1607893687430:5440c547-7a20-457c-adff-04a9cbbc92f9
22084,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687399:6a968202-1066-499d-8d01-f0fcaf27d2da,1607893687399:49dcd493-4392-4020-b4b2-f3ecde99b5c4
23421,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687373:3a0e2480-e142-4974-9e87-7553eb60eecc,1607893687373:5008ce37-78ea-4f8f-960a-6558e3a7c880
23802,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687366:2bf20bc8-2092-4e9f-86a7-d6839919dbc4,1607893687367:c2efcaa6-cbb1-4f84-b036-57d6864a81f1
24410,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687356:833b3842-8ebf-4008-bf61-3e9ce73be303,1607893687356:f21f50ac-c235-4fad-a3c4-2f65e1cb7642
24411,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687356:833b3842-8ebf-4008-bf61-3e9ce73be303,1607893687356:f21f50ac-c235-4fad-a3c4-2f65e1cb7642
24774,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607893687351:e3191fbe-ece2-4989-8060-6c2d472de73f,1607893687351:a7e5f16d-ba34-4b43-91c4-8a4d3b1b9a94
25630,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607893687342:be2f580c-4ef6-4711-81aa-ad4070e8e469,1607893687342:5f6c5fda-1d65-4355-997f-5e37ebef0134
26090,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607893687336:245588c4-6947-4ae3-9fef-91055f60e82d,1607893687336:bb0326b6-8e69-4770-9a69-ae52c1359a43
27777,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687313:30b41ea9-2b27-45bd-9f24-a0075df0c04a,1607893687313:6611c0d9-63ee-4c16-9700-a5ba536171aa
28774,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687301:90732ea4-f9d7-41e0-9b8c-352a529a62c8,1607893687301:a262cb5f-2779-4bca-afbd-d5480445953c
30973,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Character""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687264:1b8327bf-7739-4efb-af9c-8510c68c9d03,1607893687264:08f8d14e-67c4-4f87-b89c-068af1821cbb
31086,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687261:6611a547-36de-46c0-b78c-821de7cd3de3,1607893687261:22fb0ff4-62d3-43d9-b123-020624b0ee5c
31175,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687260:10fd6b9e-3689-4c91-83ee-0b038e332b80,1607893687260:49024107-6feb-4d5d-ae8f-1b97eff52dbf
31259,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687259:d1c039a8-0019-4b0d-94a3-4c597a4e2035,1607893687259:1017bb2e-a2d9-4040-9af5-43115e803547
33429,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687233:0b1deaa1-eb54-4442-bc5f-cbf5b2dc6bd4,1607893687233:ae01e246-5a8b-4b20-8281-7a398fd8aa79
34511,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687219:9711a43c-c349-4cc4-ba63-a93a35f1ba61,1607893687219:e521f8b5-5a77-42e4-910c-59db82cfc595
34992,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687211:c23586d9-8235-4e18-b68a-3e44667ae48f,1607893687211:e153f114-68ec-436d-a5d0-699f3c01a454
35218,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687207:a21dd53b-a212-45d2-b7a5-1f436e11ed75,1607893687207:3f169044-dfe9-4db0-8400-54b66720137d
36055,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687187:824ff7d0-5e10-4786-ad1c-3cece83af231,1607893687187:27c927e1-b943-4a94-aca1-6525e0ecfe03
36230,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687184:5fbe07df-4c02-4979-9f01-5cf67e7db622,1607893687184:1d863c1e-23f7-4847-83eb-f4d36ce30621
38496,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893687147:c9a9a9fb-8a57-459f-a274-4fe81d98276c,1607893687147:5c5348c0-11a0-4fad-8999-5744169b3479
39267,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687134:52d75e4e-96d6-4331-9fc6-6cbeec7a1c95,1607893687134:6d18fc2c-72b3-4db4-813e-a8b5272f3026
44934,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687029:1a8350ed-1eed-4c78-b5e5-b4c3d9e0ea99,1607893687029:7203c151-9edc-4734-b182-64f03f8e983b
45479,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687020:2edcb505-7c9c-4543-8d7d-d67979373584,1607893687020:39f43211-fd6a-4ac6-b02f-ed6e503c2866
46448,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893687005:6304d421-f8cd-42ab-b282-4e116f1faa37,1607893687005:08ddc4ae-c1e5-49f8-82de-2b804caf3807
51301,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607893686914:632cff17-ba8a-4edd-b4fb-58abbfc99bb2,1607893686915:782f5222-00d2-4f47-9e38-190155495a63
53299,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607893686871:bd5d0571-7063-4a1f-bce0-71476d3fa5d6,1607893686871:88d44d6d-ff0d-427e-a3c1-85c4b6a28cce
60244,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893686679:b4a2cac3-8b2d-401d-9291-6c467094826b,1607893686679:b9b1c502-73c8-404d-b54b-97131bf6d73a
65114,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893686475:8225767e-1730-45ef-8de3-823b5e837d67,1607893686475:1d07cc47-25ff-4997-97f2-bc1c3809e65c
67246,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607893686373:aace2ed8-2e2d-4566-bd36-01bcff0292ac,1607893686374:46015d25-81c6-4f30-8d42-78a3bb34b31b
