,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff,testId,instanceId
266,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293880:e1cc8804-2beb-4294-a85d-f69d1cb87526,1607896293880:581e8671-e8f4-4a12-99dd-028969b4e79d
267,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293880:e1cc8804-2beb-4294-a85d-f69d1cb87526,1607896293880:581e8671-e8f4-4a12-99dd-028969b4e79d
269,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293880:e1cc8804-2beb-4294-a85d-f69d1cb87526,1607896293880:581e8671-e8f4-4a12-99dd-028969b4e79d
270,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293880:e1cc8804-2beb-4294-a85d-f69d1cb87526,1607896293880:581e8671-e8f4-4a12-99dd-028969b4e79d
279,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293880:21f0944e-66bb-449c-8c21-797e2bd4dd6d,1607896293880:e4fe9c83-8079-40c3-b827-255040f79c3e
280,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293880:21f0944e-66bb-449c-8c21-797e2bd4dd6d,1607896293880:e4fe9c83-8079-40c3-b827-255040f79c3e
288,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293880:21f0944e-66bb-449c-8c21-797e2bd4dd6d,1607896293880:83888ba5-d408-464b-a6c9-d28c808f989e
314,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293880:21f0944e-66bb-449c-8c21-797e2bd4dd6d,1607896293880:42eb8e70-e929-4314-b542-0c47559d3ad5
345,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:60fda193-4d99-44e4-a198-c5f997fe4acc
357,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd
358,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd
359,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""109""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd
360,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd
361,"size == ""110""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""109""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd
362,"size == ""111""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""110""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd
363,"size == ""110""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""111""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd
364,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""110""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd
393,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293878:b3cc66a3-a7e6-40f4-b056-036970e99d81,1607896293878:e2b26031-96e3-4e02-b9e8-ca44da4c568f
412,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293878:b3cc66a3-a7e6-40f4-b056-036970e99d81,1607896293878:0f09ec03-7a71-4a94-ac3c-c307af37b0d9
413,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293878:b3cc66a3-a7e6-40f4-b056-036970e99d81,1607896293878:0f09ec03-7a71-4a94-ac3c-c307af37b0d9
415,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293878:b3cc66a3-a7e6-40f4-b056-036970e99d81,1607896293878:0f09ec03-7a71-4a94-ac3c-c307af37b0d9
423,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293878:b3cc66a3-a7e6-40f4-b056-036970e99d81,1607896293878:025f9b7e-121d-4fd8-a6ba-c04f257adced
449,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293878:71ceb6f3-80bb-4e1c-87ee-695b5d5de3be,1607896293878:603ecdf1-5486-4c36-8d90-82c84e58c433
476,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293877:da6af567-8f72-4648-bcc7-d34934068631,1607896293877:72cd1b01-7dc5-4fe1-9e3d-26d0663e2b93
477,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293877:da6af567-8f72-4648-bcc7-d34934068631,1607896293877:72cd1b01-7dc5-4fe1-9e3d-26d0663e2b93
489,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293877:da6af567-8f72-4648-bcc7-d34934068631,1607896293877:6f282566-1cb5-4e6a-977b-639f33ecaa0a
496,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293877:da6af567-8f72-4648-bcc7-d34934068631,1607896293877:38fad070-3985-43fb-afe8-5d4d82eb40b2
497,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293877:da6af567-8f72-4648-bcc7-d34934068631,1607896293877:38fad070-3985-43fb-afe8-5d4d82eb40b2
505,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293876:9fa2c67e-3cf1-4666-93ff-4c57f36a0dd4,1607896293877:ff04d2cc-0f2c-4655-968e-5a7c57b42358
548,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293876:9fa2c67e-3cf1-4666-93ff-4c57f36a0dd4,1607896293876:661cf5a7-0e5d-4ecf-83d6-600843511f62
549,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293876:9fa2c67e-3cf1-4666-93ff-4c57f36a0dd4,1607896293876:661cf5a7-0e5d-4ecf-83d6-600843511f62
550,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293876:9fa2c67e-3cf1-4666-93ff-4c57f36a0dd4,1607896293876:661cf5a7-0e5d-4ecf-83d6-600843511f62
551,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293876:9fa2c67e-3cf1-4666-93ff-4c57f36a0dd4,1607896293876:661cf5a7-0e5d-4ecf-83d6-600843511f62
601,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293875:a703c38a-34b5-4a47-9bd8-6830aec7fa97,1607896293875:b125d93c-c91e-422a-afc0-c1bc9dd628e5
602,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293875:a703c38a-34b5-4a47-9bd8-6830aec7fa97,1607896293875:b125d93c-c91e-422a-afc0-c1bc9dd628e5
603,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293875:a703c38a-34b5-4a47-9bd8-6830aec7fa97,1607896293875:b125d93c-c91e-422a-afc0-c1bc9dd628e5
604,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293875:a703c38a-34b5-4a47-9bd8-6830aec7fa97,1607896293875:b125d93c-c91e-422a-afc0-c1bc9dd628e5
629,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293874:84eca875-5cc1-4f38-b99f-fcc6482a91f0,1607896293875:fff2e9f0-afd0-44b7-b8b1-b495460c809e
630,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293874:84eca875-5cc1-4f38-b99f-fcc6482a91f0,1607896293875:fff2e9f0-afd0-44b7-b8b1-b495460c809e
