,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
2571,1607938096440:0930655c-556a-404c-b1f8-f006a0266cbb,1607938096440:995c4af1-f68e-46ab-af98-acd0b853afa4,0,True,EmptyObject,none,none,clear,No
2574,1607938096439:42762445-e262-451d-8100-52e0d9cc1c68,1607938096439:44a101ed-9898-4371-bcf2-ab2ecccc7bc1,0,True,EmptyObject,none,none,clear,No
2579,1607938096437:b67fdc90-f662-4875-9f2e-67fd62a4c97d,1607938096437:5dcdd46d-6c24-496f-b2c0-1e085d82e5ed,0,True,EmptyObject,none,none,clear,No
2582,1607938096437:b35b4b04-ee5d-4c84-bcba-a3122107219b,1607938096437:8ca27a07-ce29-4f87-821c-98cedc8dbe1f,0,True,EmptyObject,none,none,clear,No
2597,1607938096432:40698ffd-e1d6-47d5-8607-076e877ef470,1607938096432:886120ea-ce94-4fd3-94d9-381f72b8b604,0,True,EmptyObject,none,none,clear,No
2599,1607938096432:3da35b46-ff4e-4b8d-93a4-35459cde5ae4,1607938096433:6e848833-b126-4b16-9c1b-5c99429af959,0,True,EmptyObject,none,none,clear,No
2606,1607938096430:ac4e2b3e-b3b8-49a1-979c-f898ed9bd1d8,1607938096430:1a503aa6-9a2a-46e0-8faa-3b5e1413b122,0,True,EmptyObject,none,none,clear,No
2612,1607938096428:2f539514-832f-4b5e-9e5b-2e07c854b459,1607938096428:066fbb1f-c20e-4c79-ba27-6d9f370197b3,0,True,EmptyObject,none,none,clear,No
2616,1607938096427:b3be1f7c-fe42-4ef1-965c-91e636a6231a,1607938096427:b4e9fbf9-6e30-4abb-8571-7daf2cf1b4f2,0,True,EmptyObject,none,EmptyObject,none,No
2622,1607938096425:94f9a6d2-293e-4453-8e0a-6e1860f38345,1607938096425:8e870c36-cca3-48af-96d3-989f484e97ff,0,True,EmptyObject,none,none,clear,No
2626,1607938096424:3bf39a52-a1eb-40b9-b85d-621aa44d8e79,1607938096424:b519a2b7-1277-4448-b29c-593077be445a,0,True,EmptyObject,none,none,clear,No
2633,1607938096421:d7ccf9bf-2175-4666-93ca-5ad866816bab,1607938096421:49268355-8a07-4bc3-89bb-8d484c2746ee,0,True,EmptyObject,none,none,clear,No
2637,1607938096419:e08bdc68-0f0b-4f11-bdd1-9448cccf1ab1,1607938096419:5d492f22-f30a-4c4e-8ef2-20bee2b36cdb,0,True,EmptyObject,none,none,clear,No
2642,1607938096418:201a309b-a2a1-43d4-a8f5-af6fd3e74a9a,1607938096418:65ae77c3-b83b-402b-8040-f4dd7b125d5c,0,True,EmptyObject,none,none,clear,No
2643,1607938096418:201a309b-a2a1-43d4-a8f5-af6fd3e74a9a,1607938096418:65ae77c3-b83b-402b-8040-f4dd7b125d5c,0,True,EmptyObject,none,none,clear,No
2644,1607938096418:201a309b-a2a1-43d4-a8f5-af6fd3e74a9a,1607938096418:65ae77c3-b83b-402b-8040-f4dd7b125d5c,0,True,EmptyObject,none,EmptyObject,none,No
2647,1607938096417:93617bcd-e993-455f-bc73-9fa9987318b2,1607938096417:bb9dfb11-80a8-4b54-9b9d-fcc7336b2997,0,True,EmptyObject,none,none,clear,No
2651,1607938096416:282c19d4-998d-4995-97df-54e3a6415a27,1607938096416:61bde7d8-1314-4952-93ab-a4299e749dc9,0,True,EmptyObject,none,none,clear,No
2652,1607938096416:282c19d4-998d-4995-97df-54e3a6415a27,1607938096416:61bde7d8-1314-4952-93ab-a4299e749dc9,0,True,EmptyObject,none,EmptyObject,none,No
